nus_code,name,level,education_level,field,n_styrk_linked,n_styrk_with_exposure,mean_exposure
5833,"Andre servicefag, andre",4,Påbygging til videregående utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,1,1,0.230219
583301,"Fagskoleutdanning, forpleiningsleder i maritim sektor, ettårig",5,Påbygging til videregående utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,1,1,0.230219
583302,"Fagskoleutdanning, andre servicefag, toårig",5,Påbygging til videregående utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,1,1,0.230219
583303,"Fagskoleutdanning, ledelse i ressurseffektiv verdiskaping og sirkulær næringsaktivitet, toårig",5,Påbygging til videregående utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,1,1,0.230219
583304,"Fagskoleutdanning, renholdsledelse, ettårig",5,Påbygging til videregående utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,1,1,0.230219
583305,"Fagskoleutdanning, mellomleder - renhold",5,Påbygging til videregående utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,1,1,0.230219
583306,"Fagskoleutdanning, Bar Manager",5,Påbygging til videregående utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,1,1,0.230219
583307,"Fagskoleutdanning, nye energisystemer i maritim næring",5,Påbygging til videregående utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,1,1,0.230219
583399,"Andre servicefag, andre, uspesifiserte, påbygging til videregående utdanning",5,Påbygging til videregående utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,1,1,0.230219
5839,"Andre servicefag, andre, uoppgitt utdanningsgruppe",4,Påbygging til videregående utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,1,1,0.230219
583999,"Andre servicefag, andre, uspesifisert utdanningsgruppe, påbygging til videregående utdanning",5,Påbygging til videregående utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,1,1,0.230219
679,"Primærnæringsfag, andre",3,"Universitets-/høgskoleutdanning, lavere nivå",Primærnæringsfag,4,4,0.228101
6799,"Primærnæringsfag, andre",4,"Universitets-/høgskoleutdanning, lavere nivå",Primærnæringsfag,4,4,0.228101
679901,"Høgskolekandidat, husdyrbruk, treårig. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, lavere nivå",Primærnæringsfag,4,4,0.228101
679902,"Husdyrbruk, lavere nivå",5,"Universitets-/høgskoleutdanning, lavere nivå",Primærnæringsfag,4,4,0.228101
679903,"Bachelor, husdyrfag, treårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Primærnæringsfag,4,4,0.228101
679905,"Bachelor, plantevitenskap, treårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Primærnæringsfag,4,4,0.228101
679906,"Bachelor, reindriftsfag, treårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Primærnæringsfag,4,4,0.228101
679999,"Primærnæringsfag, andre, uspesifiserte, lavere nivå",5,"Universitets-/høgskoleutdanning, lavere nivå",Primærnæringsfag,4,4,0.228101
358,Fabrikasjon og utvinning,3,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
3581,Næringsmiddelproduksjon,4,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358101,"Baker- og konditorfag, VK I",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358102,"Fiskeindustrifag, toårig grunnkurs",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358103,"Fiskeindustrifag, VK I",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358104,"Hotell- og næringsmiddelfag, grunnkurs",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358105,"Industriell næringsmiddelproduksjon, VK I",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358106,"Kokker, toårig grunnkurs",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358107,"Utdanning i kokkfaget, videregående, grunnutdanning",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358108,"Kokkfag, VK I",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358109,"Kjøttfag, VK I",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358110,"Utdanning i meieriindustrien, videregående, grunnutdanning",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358111,"Utdanning i fiskeforedling, videregående, grunnutdanning",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358112,"Hotell- og næringsmiddelfag, VK I",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358113,"Restaurant- og matfag, Vg1",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358114,"Kokk- og servitørfag, Vg2",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358115,"Matfag, Vg2",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358116,"Restaurant- og matfag med studiespesialisering, Vg2",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358117,"Restaurant- og matfag, Vg1, grunnkompetanse",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358118,"Kokk- og servitørfag, Vg2, grunnkompetanse",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358119,"Matfag, Vg2, grunnkompetanse",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358120,"Baker og konditor, Vg2",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358121,"Baker og konditor, Vg2, grunnkompetanse",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358122,"Matproduksjon, Vg2",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358123,"Matproduksjon, Vg2, grunnkompetanse",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358199,"Næringsmiddelproduksjon, uspesifisert, videregående, grunnutdanning",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
3582,Tekstil- og skinnproduksjon,4,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358201,"Utdanning i skotøyarbeid, videregående, grunnutdanning",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358202,"Industritekstil og design, Vg2",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358299,"Tekstil- og skinnproduksjon, uspesifisert, videregående, grunnutdanning",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
3583,"Produksjon av tre, papir, plast og glass",4,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358301,"Musikkinstrumentmaker, videregående, grunnutdanning",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358302,"Møbeltapetserer, videregående, grunnutdanning",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358303,"Møbeltapetserfag, VK I",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358304,"Pianostemming og pianoteknikk, Vg2",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358305,"Plastfag, VK I",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358306,"Snekker- og trearbeidsfag, videregående, grunnutdanning",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358307,"Snekkerfag, VK I",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358308,"Snekkere, toårig grunnkurs",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358309,"Trearbeidsfag, grunnkurs",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358310,"Trebåtbyggerfag, VK I",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358311,"Trelastfag, VK I",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358312,"Treskjærerfag, VK I",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358313,"Båtbyggerfag, Vg2",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358314,"Industriell møbelproduksjon, Vg2",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358315,"Design og trearbeid, Vg2",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358316,"Design og trearbeid, Vg2, grunnkompetanse",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358317,"Plast og kompositt, Vg2",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358318,"Båtbygger, Vg2",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358319,"Båtbygger, Vg2, grunnkompetanse",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358320,"Trearbeid, Vg2",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358321,"Trearbeid, Vg2, grunnkompetanse",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358399,"Produksjon av tre, papir, plast og glass, uspesifisert, videregående, grunnutdanning",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
3584,Gruvedrift og utvinning,4,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358401,"Brønnteknikk, Vg2",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358402,"Oljeproduksjonsteknikk, videregående, grunnutdanning",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358403,"Steinfag, VK I",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358499,"Gruvedrift og utvinning, uspesifisert, videregående, grunnutdanning",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
3589,"Fabrikasjon og utvinning, andre",4,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
358999,"Fabrikasjon og utvinning, andre, uspesifiserte, videregående, grunnutdanning",5,Videregående grunnutdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
458319,"Treskjærerfaget, Vg3 (gammel ordning)",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
458342,"Treskjærerfaget, Vg3",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.22665
4832,Servitør,4,Videregående avsluttende utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,6,6,0.225246
483299,"Servitørutdanning, uspesifisert, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,6,6,0.225246
45,"Naturvitenskapelige fag, håndverksfag og tekniske fag",2,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
451,Biologiske fag,3,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
4511,Zoologiske fag,4,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
451199,"Zoologiske fag, uspesifiserte, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
4512,Botaniske fag,4,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
451299,"Botaniske fag, uspesifiserte, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
4513,Mikrobiologi og cellebiologi,4,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
451399,"Mikrobiologi og cellebiologi, uspesifisert, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
4514,Miljø- og forurensningsstudier,4,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
451499,"Miljø- og forurensningsstudier, uspesifiserte, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
4515,Marin- og ferskvannsbiologi,4,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
451599,"Marin- og ferskvannsbiologi, uspesifisert, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
4519,"Biologiske fag, andre",4,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
451999,"Biologiske fag, andre, uspesifiserte, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
453,Matematikk og statistikk,3,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
4531,Matematikk,4,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
453101,Forkurs i matematikk for grunnskolelærerutdanning,5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
453199,"Matematikk, uspesifisert, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
4532,Statistikk,4,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
453299,"Statistikk, uspesifisert, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
4539,"Matematikk og statistikk, andre",4,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
453999,"Matematikk og statistikk, andre, uspesifiserte, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455,"Utdanninger i elektrofag, mekaniske fag og maskinfag",3,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
4551,Elektro,4,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455102,"Automatiseringsfaget, Vg3",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455103,"Elektrikerfaget, Vg3",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455104,"Elektromotor- og transformatorreparatørfaget, VK II",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455105,"Elektroreparatørfaget, Vg3",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455106,"Energimontørfaget, Vg3",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455109,"Flytekniske fag, Vg3",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455110,"Flyinteriør- og utstyrsmekanikerfaget, VK III",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455112,"Flykomponentmekanikerfaget, VK III",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455117,"Heismontørfaget, Vg3",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455120,"Serviceelektronikerfaget, lyd- og bildesystemer, VK II",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455121,"Serviceelektronikerfaget, maritime elektroniske systemer, VK II",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455122,"Serviceelektronikerfaget, medisinske elektroniske systemer, VK II",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455124,"Serviceelektronikerfaget, radarsystemer, VK II",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455125,"Serviceelektronikerfaget, radiokommunikasjonssystemer, VK II",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455126,"Radio- og fjernsynsteknisk utdanning, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455128,"Dataelektronikerfaget, Vg3",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455129,"Signalmontørfaget, Vg3",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455130,"Tavlemontørfaget, Vg3",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455131,"Serviceelektronikerfaget, tele-, kontroll- og alarmsystemer, VK II",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455133,"Teleteknisk utdanning, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455134,"Togelektrikerfaget, Vg3",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455136,"Serviceelektronikerfaget, data- og kontorsystemer, VK II",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455137,"Serviceelektronikerfaget, elektroniske systemer i kjøretøy, VK II",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455138,"Dataelektronikerfaget, Vg4",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455139,"Automatiseringsfaget, Vg4",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455142,"Dataelektronikerfaget, Vg3, grunnkompetanse",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455146,"Droneoperatørfaget, Vg3",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455147,"Romteknologi, Vg3, grunnkompetanse",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455199,"Elektro, uspesifisert, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
4559,"Utdanninger i elektrofag, mekaniske fag og maskinfag, andre",4,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455901,"Driftsteknisk utdanning, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455902,"Teknologi- og industrifag med studiespesialisering, Vg3",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
455999,"Utdanning i elektrofag, mekaniske fag og maskinfag, annen, uspesifisert, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
456,Geofag,3,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
4561,Geologi,4,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
456199,"Geologi, uspesifisert, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
4569,"Geofag, andre",4,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
456999,"Geofag, andre, uspesifiserte, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.223057
4814,Vegtrafikkfag,4,Videregående avsluttende utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,4,4,0.221948
481401,"Yrkessjåførfaget, Vg3 (gammel ordning)",5,Videregående avsluttende utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,4,4,0.221948
481402,"Yrkessjåførfaget, Vg3",5,Videregående avsluttende utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,4,4,0.221948
481499,"Vegtrafikkfag, uspesifiserte, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,4,4,0.221948
667,Veterinærfag,3,"Universitets-/høgskoleutdanning, lavere nivå","Helse-, sosial- og idrettsfag",2,2,0.217456
6671,Veterinær,4,"Universitets-/høgskoleutdanning, lavere nivå","Helse-, sosial- og idrettsfag",2,2,0.217456
667199,"Veterinær, uspesifisert, lavere nivå",5,"Universitets-/høgskoleutdanning, lavere nivå","Helse-, sosial- og idrettsfag",2,2,0.217456
6672,Dyrepleie,4,"Universitets-/høgskoleutdanning, lavere nivå","Helse-, sosial- og idrettsfag",2,2,0.217456
667201,"Dyrepleierutdanning, ettårig",5,"Universitets-/høgskoleutdanning, lavere nivå","Helse-, sosial- og idrettsfag",2,2,0.217456
667202,"Dyrepleierutdanning, toårig",5,"Universitets-/høgskoleutdanning, lavere nivå","Helse-, sosial- og idrettsfag",2,2,0.217456
667203,"Høgskolekandidat, dyrepleierutdanning, toårig",5,"Universitets-/høgskoleutdanning, lavere nivå","Helse-, sosial- og idrettsfag",2,2,0.217456
667204,Tilleggsutdanning for utenlandske dyrepleiere,5,"Universitets-/høgskoleutdanning, lavere nivå","Helse-, sosial- og idrettsfag",2,2,0.217456
667205,"Bachelor, dyrepleie, treårig",5,"Universitets-/høgskoleutdanning, lavere nivå","Helse-, sosial- og idrettsfag",2,2,0.217456
667299,"Dyrepleie, uspesifisert, lavere nivå",5,"Universitets-/høgskoleutdanning, lavere nivå","Helse-, sosial- og idrettsfag",2,2,0.217456
6679,"Veterinærfag, andre",4,"Universitets-/høgskoleutdanning, lavere nivå","Helse-, sosial- og idrettsfag",2,2,0.217456
667999,"Veterinærfag, andre, uspesifiserte, lavere nivå",5,"Universitets-/høgskoleutdanning, lavere nivå","Helse-, sosial- og idrettsfag",2,2,0.217456
455123,"Produksjonselektronikerfaget, Vg3",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",6,6,0.217188
455135,"Viklerfaget, Vg3",5,Videregående avsluttende utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",6,6,0.217188
516,Bildende kunst og kunsthåndverk,3,Påbygging til videregående utdanning,Humanistiske og estetiske fag,7,7,0.216928
5161,"Husflid, brukskunst og industridesign",4,Påbygging til videregående utdanning,Humanistiske og estetiske fag,7,7,0.216928
516102,"Fagskoleutdanning, mote – design og modellisme, UTGÅTT KODE, SE NY",5,Påbygging til videregående utdanning,Humanistiske og estetiske fag,7,7,0.216928
516103,"Fagskoleutdanning, keramikk_design, toårig",5,Påbygging til videregående utdanning,Humanistiske og estetiske fag,7,7,0.216928
516104,"Fagskoleutdanning, mote – design og modellisme, toårig",5,Påbygging til videregående utdanning,Humanistiske og estetiske fag,7,7,0.216928
516105,"Fagskoleutdanning, moteutviklingsleder, ettårig",5,Påbygging til videregående utdanning,Humanistiske og estetiske fag,7,7,0.216928
516106,"Fagskoleutdanning, motedesign- og modellismemedarbeider, ettårig",5,Påbygging til videregående utdanning,Humanistiske og estetiske fag,7,7,0.216928
516107,"Fagskoleutdanning, motedesign, toårig",5,Påbygging til videregående utdanning,Humanistiske og estetiske fag,7,7,0.216928
516108,"Fagskoleutdanning, produktdesign, toårig",5,Påbygging til videregående utdanning,Humanistiske og estetiske fag,7,7,0.216928
516199,"Husflid, brukskunst og industridesign, uspesifisert, påbygging til videregående utdanning",5,Påbygging til videregående utdanning,Humanistiske og estetiske fag,7,7,0.216928
5162,"Tre-, metall- og glasshåndverk",4,Påbygging til videregående utdanning,Humanistiske og estetiske fag,7,7,0.216928
516299,"Tre-, metall- og glasshåndverk, uspesifisert, påbygging til videregående utdanning",5,Påbygging til videregående utdanning,Humanistiske og estetiske fag,7,7,0.216928
616,Bildende kunst og kunsthåndverk,3,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,7,7,0.216928
6162,"Tre-, metall- og glasshåndverk",4,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,7,7,0.216928
616201,"Høgskolekandidat, metall, treårig. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,7,7,0.216928
616202,"Diplomstudium, metall, fireårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,7,7,0.216928
616299,"Tre-, metall- og glasshåndverk, uspesifisert, lavere nivå",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,7,7,0.216928
47,Primærnæringsfag,2,Videregående avsluttende utdanning,Primærnæringsfag,17,17,0.216728
472,Jordbruk,3,Videregående avsluttende utdanning,Primærnæringsfag,17,17,0.216728
4721,Jordbruk,4,Videregående avsluttende utdanning,Primærnæringsfag,17,17,0.216728
472199,"Jordbruk, uspesifisert, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,Primærnæringsfag,17,17,0.216728
4729,"Jordbruk, andre",4,Videregående avsluttende utdanning,Primærnæringsfag,17,17,0.216728
472999,"Jordbruk, andre, uspesifiserte, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,Primærnæringsfag,17,17,0.216728
483101,"Damefrisørfaget, VK II",5,Videregående avsluttende utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,1,1,0.216402
