styrk08,styrk08_name,eloundou_beta,eloundou_q,felten_aioe,felten_q,felten_aioe_lm,felten_lm_q,handa_overall,handa_overall_q,handa_automation,handa_automation_q,handa_augmentation,handa_augmentation_q,anthropic2026_job_exposure,anthropic2026_q,mouchel_grounded,mouchel_grounded_q,mouchel_calibrated,mouchel_calibrated_q,microsoft_applicability,microsoft_user,microsoft_action,microsoft_q,atlas_repr_ratio,relational,relational_q,ai_exposure_z,relational_z,exposure_relational_interaction,quadrant
5241,Mannekenger og modeller,0.233333,2.0,-1.122021,1.0,-0.503436,2.0,0.00369748,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.341337,4.0,0.194869,3.0,0.33747,0.48559,0.18935,5.0,0.241,-1.244309,1.0,-0.8516323287729022,-1.4379379940148571,1.2245944824739083,shielded_transactional
5242,Demonstrasjonsselgere,0.128205,1.0,0.123565,3.0,0.334189,3.0,0.07014942,3.0,0.35185185,4.0,0.64814815,3.0,0.0788,4.0,0.152163,2.0,0.116491,3.0,0.308971,0.462043,0.155898,5.0,0.241,0.458635,4.0,-0.43354967903626596,0.49272417856353445,-0.21362040946962815,shielded_relational
5243,Dørselgere,0.26087,3.0,1.107101,5.0,1.511458,5.0,0.01930906,2.0,0.16504854,2.0,0.83495146,5.0,0.1758,4.0,0.120465,2.0,0.071092,2.0,0.256586,0.448044,0.065128,5.0,0.241,1.389963,5.0,0.40257490440540356,1.5485896326613136,0.6234233233318273,exposed_relational
5244,Telefon- og nettselgere,0.805556,5.0,1.118129,5.0,1.925633,5.0,0.04015875,3.0,0.22089552,2.0,0.77910448,5.0,0.2852,5.0,0.843248,5.0,0.818654,5.0,0.40448,0.495173,0.313787,5.0,0.241,0.729443,4.0,1.6863535993724361,0.7997447039781159,1.3486523601325393,exposed_relational
5245,Servicemedarbeidere (bensinstasjon),0.230535,2.0,-0.537432,2.0,-0.520183,2.0,0.01170869,2.0,0.09868421,1.0,0.40131579,2.0,0.0,1.0,0.177473,3.0,0.122002,3.0,0.044187,0.080519,0.007856,1.0,0.091,0.379038,4.0,-0.5462225809860928,0.4024834443111326,-0.21984554575579918,shielded_relational
5246,Gatekjøkken- og kafémedarbeidere mv.,0.064693,1.0,-0.9809,1.0,-0.687412,2.0,0.00914099,1.0,0.26470588,3.0,0.23529412,1.0,0.0,1.0,0.032395,1.0,0.015519,1.0,0.129578,0.219285,0.039872,3.0,0.028,-0.129251,3.0,-1.1719691616765187,-0.1737741102753353,0.2036578983404676,shielded_transactional
5249,Andre salgsmedarbeidere,0.532258,5.0,0.078437,3.0,0.14271,3.0,0.16299726,4.0,0.32432432,4.0,0.67567568,4.0,0.2048,5.0,0.21043,3.0,0.128468,3.0,0.343791,0.519487,0.168094,5.0,0.241,0.40037,4.0,0.4903200415334221,0.42666796562565745,0.20920385462655308,exposed_relational
5311,Barnehage- og skolefritidsassistenter mv.,0.24933,2.0,0.023414,3.0,0.230211,3.0,0.10409434,4.0,0.43482899,5.0,0.56517101,2.0,0.02735,3.0,0.226522,3.0,0.156647,3.0,0.215745,0.284032,0.147458,4.0,0.1268,1.015403,5.0,-0.20282405980505847,1.1239433592894572,-0.2279627551220232,shielded_relational
5312,Skoleassistenter,0.316667,3.0,0.451664,4.0,0.74757,4.0,0.06975726,3.0,0.42197936,5.0,0.57802064,2.0,,,0.063067,1.0,0.052612,2.0,,,,,0.481,1.147286,5.0,0.18369762322308258,1.2734617928410925,0.23393190461031427,exposed_relational
5321,Helsefagarbeidere,0.113347,1.0,-0.700293,2.0,-0.394744,2.0,0.00672736,1.0,0.0,1.0,0.5,2.0,0.0,1.0,0.082666,2.0,0.049862,2.0,0.048125,0.073097,0.023154,1.0,0.051,0.766823,4.0,-0.9080716270074982,0.8421231685729472,-0.7647081558267459,shielded_relational
5322,Hjemmehjelper,0.218792,2.0,-0.262804,3.0,0.005687,3.0,0.07367572,3.0,0.61456256,5.0,0.38543744,2.0,0.0425,3.0,0.212888,3.0,0.140179,3.0,0.271102,0.323447,0.218757,5.0,0.0739,1.041451,5.0,-0.42721384915132726,1.1534745055111308,-0.49278028339733404,shielded_relational
5329,Andre pleiemedarbeidere,0.216049,2.0,-0.60748,2.0,-0.401367,2.0,0.01332634,2.0,0.3525641,4.0,0.3974359,2.0,0.011013,2.0,0.135429,2.0,0.102772,2.0,0.040692,0.062367,0.019016,1.0,0.051,0.33413,4.0,-0.6175904382271291,0.35157033334204,-0.21712647623636835,shielded_relational
5411,Brannkonstabler,0.277723,3.0,-0.956627,2.0,-0.961765,2.0,0.00308123,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.101866,2.0,0.06577,2.0,0.039607,0.064737,0.014478,1.0,0.276,1.24416,5.0,-0.6592236508506079,1.3832898126152948,-0.9118973604567079,shielded_relational
5413,Fengselsbetjenter,0.271986,3.0,-0.722982,2.0,-0.515261,2.0,0.1687489,4.0,0.31788297,4.0,0.18211703,1.0,0.01575,3.0,0.131218,2.0,0.078801,2.0,0.115755,0.177927,0.053583,2.0,0.276,1.350964,5.0,-0.5479953363621829,1.504375674910275,-0.8243908539875421,shielded_relational
5414,Vektere,0.317232,3.0,-0.056435,3.0,-0.171008,3.0,0.00631653,1.0,0.55315615,5.0,0.44684385,2.0,0.0,1.0,0.13649,2.0,0.085899,2.0,0.1477,0.236403,0.058997,3.0,0.276,0.124862,3.0,-0.08613102165479282,0.11431895482863337,-0.009846408373898302,shielded_relational
5419,Andre sikkerhetsarbeidere,0.309155,3.0,-0.247868,3.0,-0.211324,3.0,0.009992,1.0,0.354148,4.0,0.21728057,1.0,0.0148,3.0,0.137591,2.0,0.09756,2.0,0.162062,0.234185,0.08994,3.0,0.3728,0.459688,4.0,-0.20724147501367846,0.4939179860332604,-0.10236029196131832,shielded_relational
6111,Korn- og grønnsaksprodusenter,0.140351,2.0,-0.81217,2.0,-0.898782,2.0,,,,,,,0.0,1.0,0.085869,2.0,0.050307,2.0,0.067679,0.114582,0.020775,1.0,0.449,-0.254531,3.0,-0.9044220027351725,-0.31580658872478573,0.2856224274514336,shielded_transactional
6112,Frukt- og bærprodusenter,0.140351,2.0,-0.81217,2.0,-0.898782,2.0,,,,,,,0.0,1.0,0.085869,2.0,0.050307,2.0,0.067679,0.114582,0.020775,1.0,0.449,-0.254531,3.0,-0.9044220027351725,-0.31580658872478573,0.2856224274514336,shielded_transactional
6113,Gartnere,0.138507,2.0,-1.142359,1.0,-1.102107,1.0,0.04113447,3.0,0.23140917,3.0,0.76859083,5.0,0.0361,3.0,0.100026,2.0,0.066651,2.0,0.074996,0.119608,0.030383,1.0,0.1797,-0.271706,3.0,-1.0849582467667043,-0.3352782347765842,0.36376288578223825,shielded_transactional
6114,"Kombinasjonsbrukere, nyttevekster",0.140351,2.0,-0.81217,2.0,-0.898782,2.0,,,,,,,0.0,1.0,0.085869,2.0,0.050307,2.0,0.067679,0.114582,0.020775,1.0,0.449,-0.254531,3.0,-0.9044220027351725,-0.31580658872478573,0.2856224274514336,shielded_transactional
6121,Melke- og husdyrprodusenter,0.223684,2.0,-0.761738,2.0,-0.749353,2.0,0.00205416,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.152226,2.0,0.108224,2.0,0.112089,0.203404,0.020775,2.0,0.449,-0.449489,2.0,-0.6819998431563123,-0.5368344298290957,0.36612099694435163,shielded_transactional
6122,Egg- og fjærfeprodusenter,0.223684,2.0,-0.761738,2.0,-0.749353,2.0,0.00205416,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.152226,2.0,0.108224,2.0,0.112089,0.203404,0.020775,2.0,0.449,-0.449489,2.0,-0.6819998431563123,-0.5368344298290957,0.36612099694435163,shielded_transactional
6123,Birøktere mv.,0.223684,2.0,-0.761738,2.0,-0.749353,2.0,0.00205416,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.152226,2.0,0.108224,2.0,0.112089,0.203404,0.020775,2.0,0.449,-0.449489,2.0,-0.6819998431563123,-0.5368344298290957,0.36612099694435163,shielded_transactional
6129,Andre dyreoppdrettere og røktere,0.223684,2.0,-0.761738,2.0,-0.749353,2.0,0.00205416,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.152226,2.0,0.108224,2.0,0.112089,0.203404,0.020775,2.0,0.449,-0.449489,2.0,-0.6819998431563123,-0.5368344298290957,0.36612099694435163,shielded_transactional
6130,Plante- og husdyrprodusenter (kombinasjonsbruk),0.149123,2.0,-0.889544,2.0,-0.912892,2.0,0.00205416,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.105252,2.0,0.07428,2.0,0.101584,0.189319,0.01385,2.0,0.449,-0.551403,2.0,-0.9251336493111955,-0.6523763998857471,0.603535359550801,shielded_transactional
6210,Skogbrukere,0.150691,2.0,-0.963866,1.0,-1.081433,1.0,,,,,,,0.0,1.0,0.046204,1.0,0.029568,1.0,0.053855,0.079434,0.028276,1.0,0.449,-0.648406,2.0,-0.9611179318088308,-0.7623506695778931,0.7327088988577819,shielded_transactional
6221,Havbruksarbeidere,0.223684,2.0,-0.761738,2.0,-0.749353,2.0,0.00205416,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.152226,2.0,0.108224,2.0,0.112089,0.203404,0.020775,2.0,0.449,-0.449489,2.0,-0.6819998431563123,-0.5368344298290957,0.36612099694435163,shielded_transactional
6222,Fiskere,0.162281,2.0,-0.996217,1.0,-1.034533,1.0,,,,,,,0.0,1.0,0.092769,2.0,0.054137,2.0,0.059704,0.089172,0.030236,1.0,0.449,-0.595456,2.0,-0.9511910805736788,-0.7023201800033527,0.6680406909260898,shielded_transactional
6224,Fangstfolk,0.162281,2.0,-0.891991,2.0,-0.965836,2.0,,,,,,,0.0,1.0,0.092769,2.0,0.054137,2.0,0.059704,0.089172,0.030236,1.0,0.449,-0.595456,2.0,-0.8955694057456807,-0.7023201800033527,0.6289764662488021,shielded_transactional
7112,Murere,0.019231,1.0,-1.495901,1.0,-1.407848,1.0,,,,,,,0.0,1.0,0.013944,1.0,0.007824,1.0,0.095224,0.178859,0.011589,2.0,0.33,-1.016116,1.0,-1.5534655760186165,-1.1792309589349126,1.8318947008808095,shielded_transactional
7113,Steinhoggere mv.,0.020833,1.0,-1.348745,1.0,-1.216269,1.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.03026,0.060519,0.0,1.0,0.166,0.10466,3.0,-1.4711752325000158,0.09141553744648301,-0.13448827455694354,shielded_relational
7114,Betongarbeidere,0.013889,1.0,-1.512067,1.0,-1.437329,1.0,0.01386555,2.0,0.25581395,3.0,0.74418605,5.0,0.0,1.0,0.006328,1.0,0.00355,1.0,0.046005,0.092011,0.0,1.0,0.166,-0.658233,2.0,-1.5746257112560909,-0.7734917389083746,1.21795997952931,shielded_transactional
7115,Tømrere og snekkere,0.144444,2.0,-1.323631,1.0,-1.245253,1.0,0.01468721,2.0,0.39473684,5.0,0.60526316,3.0,0.0,1.0,0.108917,2.0,0.052012,2.0,0.055738,0.089823,0.021653,1.0,0.166,-0.370678,2.0,-1.1677677491097365,-0.44748479972788535,0.5225583173390539,shielded_transactional
7119,Andre bygningsarbeidere,0.10377,1.0,-1.164386,1.0,-1.153462,1.0,0.00917523,1.0,0.0,1.0,1.0,5.0,0.0,1.0,0.089437,2.0,0.040832,1.0,0.090303,0.146588,0.034017,2.0,0.2316,-0.245481,3.0,-1.1782101002495633,-0.30554642006284827,0.35999787821314366,shielded_transactional
7121,Taktekkere,0.04,1.0,-1.752941,1.0,-1.553439,1.0,0.00174603,1.0,0.0,1.0,0.0,1.0,0.0157,3.0,0.020364,1.0,0.011454,1.0,0.009103,0.018206,0.0,1.0,0.166,-0.632086,2.0,-1.641912231832183,-0.7438483543775815,1.2213337116807914,shielded_transactional
7122,Gulv- og flisleggere,0.055357,1.0,-1.459938,1.0,-1.308525,1.0,0.00831933,1.0,0.30263158,3.0,0.69736842,4.0,0.0,1.0,0.014866,1.0,0.011563,1.0,0.04283,0.079172,0.006488,1.0,0.166,-0.77467,1.0,-1.449517832354264,-0.905498728796774,1.3125365545650414,shielded_transactional
7123,Gips- og sparklingsarbeidere,0.03953,1.0,-1.648111,1.0,-1.472865,1.0,0.01879553,2.0,0.2875817,3.0,0.7124183,4.0,0.0,1.0,0.030037,1.0,0.012707,1.0,0.064306,0.117762,0.010849,1.0,0.166,-1.161835,1.0,-1.5870708957374804,-1.3444355464762237,2.133714527007329,shielded_transactional
7124,Isolatører mv.,0.047727,1.0,-1.443694,1.0,-1.294783,1.0,,,,,,,0.02195,3.0,0.128388,2.0,0.077815,2.0,0.106967,0.160512,0.053423,2.0,0.166,-0.90437,1.0,-1.4587498144229398,-1.0525422509463087,1.5353958132402312,shielded_transactional
7125,Glassarbeidere,0.083333,1.0,-1.388901,1.0,-1.267038,1.0,0.00482727,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.076691,1.0,0.056455,2.0,0.053093,0.0782,0.027986,1.0,0.166,-0.544102,2.0,-1.3459731530617178,-0.6440991080182548,0.8669401073035703,shielded_transactional
7126,Rørleggere og VVS-montører,0.055515,1.0,-1.173415,1.0,-1.150302,1.0,0.04313727,3.0,0.34700315,4.0,0.65299685,3.0,0.0058,2.0,0.03366,1.0,0.019121,1.0,0.058021,0.09823,0.017811,1.0,0.166,-0.620617,2.0,-1.296240107060453,-0.7308457163241272,0.9473515295726601,shielded_transactional
7127,Kuldemontører mv.,0.25776,3.0,-0.434814,2.0,-0.505169,2.0,0.01591971,2.0,0.27968961,3.0,0.72031039,4.0,0.0603,4.0,0.190791,3.0,0.12951,3.0,0.12162,0.195653,0.047587,3.0,0.494,0.012471,3.0,-0.42758618450035746,-0.013101002749688643,0.005601807778868059,shielded_relational
7131,Malere og byggtapetserere,0.042085,1.0,-1.65776,1.0,-1.473231,1.0,0.00421102,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.044654,1.0,0.021326,1.0,0.082673,0.149513,0.015833,2.0,0.166,-0.742055,2.0,-1.58622590879546,-0.8685224414035043,1.3776727989245252,shielded_transactional
7132,Overflatebehandlere og lakkerere,0.043478,1.0,-1.284442,1.0,-1.423395,1.0,,,,,,,0.0,1.0,0.033024,1.0,0.019241,1.0,0.051186,0.102372,0.0,1.0,0.1,-1.362639,1.0,-1.3837313614092994,-1.572091116420057,2.175351780783391,shielded_transactional
7133,"Feiere, fasaderenholdere mv.",,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,
7211,Støpere,0.040698,1.0,-1.443244,1.0,-1.374936,1.0,,,,,,,0.0,1.0,0.020868,1.0,0.012035,1.0,0.035251,0.064335,0.006168,1.0,0.1,-1.609881,1.0,-1.4750004750348007,-1.8523943893830122,2.7322826042917425,shielded_transactional
7212,Sveisere,0.078209,1.0,-1.100004,1.0,-1.172826,1.0,0.00205416,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.061788,1.0,0.036769,1.0,0.077395,0.138597,0.016194,1.0,0.1,-1.713951,1.0,-1.2038206639112898,-1.9703806603938225,2.371984954753257,shielded_transactional
7213,Kopper- og blikkenslagere,0.075509,1.0,-0.998213,1.0,-1.10075,1.0,0.00318394,1.0,0.0,1.0,0.5,2.0,0.0,1.0,0.055563,1.0,0.034654,1.0,0.059247,0.090502,0.027993,1.0,0.144,-0.771523,1.0,-1.1558329590460872,-0.9019309110311257,1.0424814737522392,shielded_transactional
7214,Platearbeidere,0.040909,1.0,-1.609123,1.0,-1.519924,1.0,,,,,,,0.016367,3.0,0.066516,1.0,0.042546,1.0,0.043182,0.05716,0.029203,1.0,0.144,-1.157565,1.0,-1.5630291135439547,-1.3395945608202597,2.093825298907194,shielded_transactional
7215,Riggere og spleisere,0.0,1.0,-1.221519,1.0,-1.277513,1.0,,,,,,,0.0,1.0,0.04162,1.0,0.016845,1.0,0.176301,0.316427,0.036176,3.0,0.494,-0.884715,1.0,-1.452155799649716,-1.0302589785650513,1.4960965508644317,shielded_transactional
7221,Smeder,0.041667,1.0,-0.804668,2.0,-0.880991,2.0,,,,,,,0.0,1.0,0.0869,2.0,0.039777,1.0,0.115304,0.179873,0.050736,2.0,0.1,-1.053525,1.0,-1.1319420057188019,-1.2216423014182738,1.382828236938334,shielded_transactional
7222,"Verktøymaker, låsesmeder mv.",0.252495,2.0,-0.583198,2.0,-0.768557,2.0,0.28720521,5.0,0.23019608,3.0,0.43647058,2.0,0.020117,3.0,0.16682,2.0,0.125802,3.0,0.138725,0.211985,0.065466,3.0,0.1657,-1.235224,1.0,-0.5191256696498705,-1.4276381451426248,0.7411236081148641,shielded_transactional
7223,Metalldreiere mv.,0.121247,1.0,-0.921491,2.0,-1.029698,1.0,0.02707377,3.0,0.26466883,3.0,0.33533117,1.0,0.001955,2.0,0.081013,2.0,0.047666,2.0,0.128808,0.214843,0.042772,3.0,0.1,-1.245465,1.0,-1.0075827877744288,-1.439248574674879,1.4501620911712878,shielded_transactional
7224,Metallslipere,0.034524,1.0,-1.013724,1.0,-1.158376,1.0,,,,,,,0.0,1.0,0.067037,1.0,0.038725,1.0,0.090409,0.164037,0.016782,2.0,0.1,-1.154417,1.0,-1.2602659545283006,-1.3360256093343175,1.683747589821968,shielded_transactional
7231,Bilmekanikere,0.085073,1.0,-0.938792,2.0,-0.949522,2.0,0.01083567,2.0,0.18377879,2.0,0.56622121,2.0,0.01015,2.0,0.078513,1.0,0.047166,1.0,0.081938,0.138887,0.024989,1.0,0.494,-0.599089,2.0,-1.1016839052389433,-0.7064389858319515,0.7782724607243829,shielded_transactional
7232,Mekanikere innen flytekniske fag,0.272292,3.0,-0.337818,3.0,-0.464365,2.0,0.01453315,2.0,0.12179487,1.0,0.87820513,5.0,0.05075,3.0,0.226785,3.0,0.171779,3.0,0.094102,0.138383,0.049822,2.0,0.494,0.030332,3.0,-0.3417292259294068,0.007148375423887618,-0.002442808800257911,shielded_relational
7233,Anleggsmaskin- og industrimekanikere,0.133854,2.0,-1.047415,1.0,-1.089484,1.0,0.01337769,2.0,0.13491978,2.0,0.86508022,5.0,0.013933,3.0,0.092803,2.0,0.054397,2.0,0.094217,0.168099,0.020334,2.0,0.494,-0.754298,1.0,-1.0452064934768837,-0.8824025789646204,0.9222929053945698,shielded_transactional
7234,Sykkelreparatører mv.,0.256852,2.0,-0.471562,2.0,-0.468443,2.0,0.02269842,2.0,0.24358974,3.0,0.75641026,5.0,0.05075,3.0,0.170965,3.0,0.122895,3.0,0.124278,0.213757,0.034799,3.0,0.494,0.461047,4.0,-0.44932754114054896,0.49545871191299223,-0.22262324476052842,shielded_relational
7311,Presisjonsinstrumentmakere og -reparatører,0.288322,3.0,-0.11379,3.0,-0.407529,2.0,0.01396826,2.0,0.18513923,2.0,0.48152743,2.0,0.035675,3.0,0.166997,3.0,0.123681,3.0,0.132267,0.231294,0.033241,3.0,0.494,-0.659281,2.0,-0.1845653757277345,-0.77467987777663,0.14297908271055915,shielded_transactional
7312,Musikkinstrumentmakere og -stemmere,0.214932,2.0,-0.275572,3.0,-0.349294,3.0,0.01253035,2.0,0.12179487,2.0,0.37820513,2.0,0.05075,4.0,0.146249,2.0,0.108831,2.0,0.131688,0.228577,0.034799,3.0,0.494,0.122024,3.0,-0.4430836582676136,0.1111014566338733,-0.04922723984419721,shielded_relational
7313,"Gull- og sølvsmeder, gravører mv.",0.205357,2.0,-0.15602,3.0,-0.636654,2.0,0.0514566,3.0,0.46214099,5.0,0.53785901,2.0,0.0,1.0,0.038132,1.0,0.027612,1.0,0.113403,0.193985,0.032821,2.0,0.1,-0.727967,2.0,-0.40174705373277114,-0.852550589899706,0.3425096876503429,shielded_transactional
7314,Keramikere mv.,0.164801,2.0,-1.056468,1.0,-1.0793,1.0,0.18441183,4.0,0.40672904,5.0,0.59327096,3.0,0.02695,3.0,0.140045,2.0,0.097903,2.0,0.145379,0.248909,0.041848,3.0,3.539,-0.847108,1.0,-0.977432678446903,-0.9876231594634509,0.9653351500505536,shielded_transactional
7315,Glasshåndverkere,0.035565,1.0,-1.092639,1.0,-1.135503,1.0,0.01889823,2.0,0.29192547,3.0,0.70807453,4.0,0.0,1.0,0.048875,1.0,0.026057,1.0,0.076852,0.136103,0.017601,1.0,0.1,-1.126718,1.0,-1.299937756392349,-1.304622690907024,1.695928293756226,shielded_transactional
7316,Dekormalere mv.,0.068182,1.0,-0.805041,2.0,-0.862823,2.0,0.00308123,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.057675,1.0,0.027812,1.0,0.084322,0.140466,0.028178,2.0,0.1,-1.056441,1.0,-1.0699339472226441,-1.2249482297959764,1.3106136946489995,shielded_transactional
7317,Kunsthåndverkere i tre mv.,0.258621,3.0,-0.929528,2.0,-0.917362,2.0,0.34992543,5.0,0.52153262,5.0,0.47846738,2.0,0.0539,4.0,0.229773,3.0,0.167687,3.0,0.198042,0.329122,0.066962,4.0,3.539,-0.445314,2.0,-0.6895772867003671,-0.5321011476010749,0.3669248656129008,shielded_transactional
7318,"Vevere, strikkere mv. (innen husflidsproduksjon)",0.058824,1.0,-0.990912,1.0,-1.006982,1.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.046875,0.093751,0.0,1.0,0.1,-0.710127,2.0,-1.1910815281625036,-0.8323250198523064,0.9913669565735713,shielded_transactional
7319,Andre kunsthåndverkere,0.258621,3.0,-0.929528,2.0,-0.917362,2.0,0.34992543,5.0,0.52153262,5.0,0.47846738,2.0,0.0539,4.0,0.229773,3.0,0.167687,3.0,0.198042,0.329122,0.066962,4.0,6.978,-0.445314,2.0,-0.6895772867003671,-0.5321011476010749,0.3669248656129008,shielded_transactional
7321,Førtrykkere,0.541331,5.0,0.377286,4.0,-0.033259,3.0,0.1048133,4.0,0.46867464,5.0,0.53132536,2.0,0.2829,5.0,0.545993,5.0,0.555375,5.0,0.221954,0.303169,0.14074,4.0,0.575,-0.485406,2.0,0.671091284091175,-0.5775542616336049,-0.3875916310720264,exposed_transactional
7322,Trykkere,0.2875,3.0,-0.709388,2.0,-0.84434,2.0,0.00554622,1.0,0.50943396,5.0,0.49056604,2.0,0.0,1.0,0.166629,2.0,0.120365,3.0,0.117048,0.191209,0.042888,2.0,0.1,-0.690967,2.0,-0.5043431509957181,-0.8106029390166467,0.40882204047004556,shielded_transactional
7323,Innbindere mv.,0.089744,1.0,-0.906209,2.0,-0.913929,2.0,0.00174603,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.102227,2.0,0.059932,2.0,0.04164,0.061001,0.022279,1.0,0.1,-1.05434,1.0,-1.0733368464445332,-1.2225662834579953,1.312225439256218,shielded_transactional
7411,Elektrikere,0.128171,1.0,-0.86193,2.0,-0.976706,1.0,0.01278712,2.0,0.0,1.0,1.0,5.0,0.0,1.0,0.158562,2.0,0.087874,2.0,0.155562,0.23444,0.076684,3.0,0.166,-0.426451,2.0,-0.9595527522447831,-0.5107157816927735,0.49005873393814664,shielded_transactional
7412,Automatikere,0.199194,2.0,-0.760639,2.0,-0.843181,2.0,0.0175288,2.0,0.17039671,2.0,0.71849218,4.0,0.010138,2.0,0.131013,2.0,0.073063,2.0,0.116902,0.200517,0.033286,2.0,0.4688,-0.573789,2.0,-0.7388695881100023,-0.6777558623902921,0.5007731948834545,shielded_transactional
7413,Energimontører,0.205128,2.0,-0.550957,2.0,-0.616631,2.0,0.02269842,2.0,0.24358974,3.0,0.75641026,5.0,0.05075,4.0,0.151679,2.0,0.108831,2.0,0.118888,0.195119,0.042656,3.0,0.494,-0.174708,3.0,-0.6130480129520106,-0.22530963368590895,0.13812562323009187,shielded_transactional
7421,Serviceelektronikere,0.295995,3.0,-0.453807,2.0,-0.569498,2.0,0.03838337,3.0,0.20744282,2.0,0.79255718,5.0,0.029743,3.0,0.196432,3.0,0.136279,3.0,0.146578,0.248273,0.044883,3.0,0.494,-0.385377,2.0,-0.34801853862501875,-0.46414935433140125,0.16153257999816029,shielded_transactional
7422,Tele- og IKT-installatører,0.239334,2.0,-0.619783,2.0,-0.706401,2.0,0.05029258,3.0,0.13617904,2.0,0.86382096,5.0,0.0345,3.0,0.145723,2.0,0.108302,2.0,0.142253,0.245461,0.039046,3.0,0.494,-0.308617,3.0,-0.569526928825405,-0.37712498455346527,0.21478283423606337,shielded_transactional
7511,"Slaktere, fiskehandlere mv.",0.049561,1.0,-1.167537,1.0,-1.083877,1.0,,,,,,,0.0,1.0,0.021236,1.0,0.014514,1.0,0.135037,0.265373,0.004702,3.0,0.1,-0.743247,2.0,-1.30707197032282,-0.8698738359941153,1.1369877087450977,shielded_transactional
7512,"Bakere, konditorer mv.",0.264706,3.0,-0.385299,2.0,-0.474294,2.0,0.0105789,2.0,0.36363636,4.0,0.63636364,3.0,0.0,1.0,0.091838,2.0,0.092405,2.0,0.090542,0.165931,0.015152,2.0,0.1,-0.930023,1.0,-0.3848657241251183,-1.0816255776517985,0.4162806111752088,shielded_transactional
7513,Ystere mv. (gårdsproduksjon),0.129121,2.0,-0.658513,2.0,-0.737591,2.0,0.05494867,3.0,0.28482328,3.0,0.71517672,4.0,0.0,1.0,0.072609,1.0,0.038211,1.0,0.087957,0.157632,0.018282,2.0,0.1,-1.109005,1.0,-0.8487675965422037,-1.28454110333698,1.0902768649389991,shielded_transactional
7514,"Saftere, syltere mv. (gårdsproduksjon)",0.129032,2.0,-0.555989,2.0,-0.618534,2.0,,,,,,,0.0,2.0,0.089529,2.0,0.050177,2.0,0.092629,0.164549,0.02071,2.0,0.1,-1.6394,1.0,-0.7942630218367017,-1.8858606787456345,1.497869401463521,shielded_transactional
7515,Prøvesmakere og kvalitetsbedømmere av mat og drikke,0.195833,2.0,-0.600241,2.0,-0.520246,2.0,0.02423904,2.0,0.28,3.0,0.72,4.0,0.0,2.0,0.054883,1.0,0.029708,1.0,0.063935,0.102053,0.025817,1.0,0.449,-0.978908,1.0,-0.6611562100674409,-1.1370474942306728,0.7517660119522319,shielded_transactional
7522,Møbelsnekkere,0.139119,2.0,-1.07775,1.0,-1.143812,1.0,0.12253039,4.0,0.23419991,3.0,0.26580009,1.0,0.007525,2.0,0.072699,1.0,0.052319,2.0,0.114315,0.187474,0.041155,2.0,0.1,-1.103332,1.0,-1.0490429232006748,-1.2781095081083422,1.3407917345565519,shielded_transactional
7531,"Skreddere, buntmakere mv.",0.090909,1.0,-0.430527,2.0,-0.606538,2.0,0.0923343,4.0,0.34418605,4.0,0.65581395,4.0,0.0342,3.0,0.046424,1.0,0.029179,1.0,0.04756,0.080122,0.014998,1.0,0.1,-1.016029,1.0,-0.8167492199442515,-1.1791323252693227,0.9630554068747708,shielded_transactional
7532,Gradører,0.209821,2.0,-0.684681,2.0,-0.79833,2.0,0.06866016,3.0,0.35545385,4.0,0.64454615,3.0,0.005067,2.0,0.119442,2.0,0.069831,2.0,0.084841,0.137654,0.032028,2.0,0.1,-1.14666,1.0,-0.6734014157539489,-1.3272313410126988,0.8937594640709634,shielded_transactional
7534,Møbeltapetserere mv.,0.191176,2.0,-1.313735,1.0,-1.405178,1.0,0.00215686,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.116505,2.0,0.074096,2.0,0.082198,0.124529,0.039867,1.0,0.1,-0.5844,2.0,-1.0528481815427957,-0.6897857684313771,0.7262396919470753,shielded_transactional
7535,Skinnberedere og garvere,0.1,1.0,-1.370968,1.0,-1.03238,1.0,,,,,,,0.0,2.0,0.014907,1.0,0.0,1.0,0.038503,0.077006,0.0,1.0,0.2745,-1.918593,1.0,-1.2973003339490545,-2.2023874488265527,2.857157972847893,shielded_transactional
7536,Skomakere,0.058824,1.0,-0.990912,1.0,-1.006982,1.0,,,,,,,0.0,2.0,0.0,1.0,0.0,1.0,0.046875,0.093751,0.0,1.0,0.1,-0.710127,2.0,-1.1910815281625036,-0.8323250198523064,0.9913669565735713,shielded_transactional
