date,sector,age_group,ai_q,variable,value,value_diff_chatgpt12,value_ratio_chatgpt12,value_diff_agentic12,value_ratio_agentic12
2021-04-16,2,2,all,timelonn,22088.371531932436,-1103.0690207736843,0.9524363733133874,-3527.494262126762,0.8622926005903399
2021-05-16,2,2,all,timelonn,21635.751315504844,-1555.6892372012771,0.9329196807043645,-3980.1144785543547,0.8446230742090545
2021-06-16,2,2,all,timelonn,21731.415730772882,-1460.0248219332389,0.9370446687597906,-3884.4500632863164,0.8483576508982494
2021-07-16,2,2,all,timelonn,21403.082070708286,-1788.358481997835,0.9228871325205731,-4212.783723350913,0.8355400611004162
2021-08-16,2,2,all,timelonn,19592.792973438867,-3598.6475792672536,0.8448286310163108,-6023.072820620331,0.7648694418902993
2021-09-16,2,2,all,timelonn,22413.968250761216,-777.4723019449048,0.9664758944069051,-3201.8975432979823,0.8750033448394876
2021-10-16,2,2,all,timelonn,22693.05551821205,-498.38503449406926,0.9785099578716806,-2922.810275847147,0.8858984389071478
2021-11-16,2,2,all,timelonn,22918.7642798902,-272.6762728159192,0.9882423745003585,-2697.101514168997,0.8947097265478918
2021-12-16,2,2,all,timelonn,25330.499566678413,2139.0590139722917,1.0922348488491238,-285.36622738078586,0.9888597859750278
2022-01-16,2,2,all,timelonn,21515.390278491315,-1676.0502742148055,0.9277297902040313,-4100.475515567883,0.8399243832500536
2022-02-16,2,2,all,timelonn,23683.831849767303,492.39129706118183,1.0212315960253588,-1932.0339442918958,0.9245766682327025
2022-03-16,2,2,all,timelonn,23337.490863890536,146.05031118441548,1.0062975954793534,-2278.374930168662,0.9110561029447203
2022-04-16,2,2,all,timelonn,23893.931040646272,702.4904879401511,1.0302909380011833,-1721.9347534129265,0.932778584676522
2022-05-16,2,2,all,timelonn,22254.414765869064,-937.0257868370572,0.959596050762456,-3361.451028190135,0.8687746471185167
2022-06-16,2,2,all,timelonn,23401.656979900687,210.21642719456577,1.0090643971303472,-2214.208814158512,0.9135610393980114
2022-07-16,2,2,all,timelonn,22420.39032070522,-771.0502320009,0.9667528099322433,-3195.4754733539776,0.875254051569279
2022-08-16,2,2,all,timelonn,20942.186318423366,-2249.2542342827546,0.9030136041281706,-4673.679475635832,0.8175474718203846
2022-09-16,2,2,all,timelonn,24238.8510564976,1047.4105037914778,1.0451636672336535,-1377.0147375615998,0.9462436777022405
2022-10-16,2,2,all,timelonn,24359.879311713492,1168.4387590073711,1.0503823277537208,-1255.9864823457065,0.9509684157294034
2022-11-16,2,2,all,timelonn,24521.456639587035,1330.0160868809144,1.0573494382058004,-1094.4091544721632,0.9572761208513991
2022-12-16,2,2,all,timelonn,25397.757966413206,2206.3174137070855,1.0951349877853809,-218.10782764599207,0.9914854399457161
2023-01-16,2,2,all,timelonn,22089.01880131482,-1102.421751391299,0.9524642831528349,-3526.8469927443766,0.8623178688903688
2023-02-16,2,2,all,timelonn,24486.65014757019,1295.2095948640708,1.055848604657417,-1129.2156464890068,0.95591733437521
2023-03-16,2,2,all,timelonn,24224.597346506675,1033.1567938005537,1.0445490564267685,-1391.2684475525239,0.9456872370140545
2023-04-16,2,2,all,timelonn,24287.497740437124,1096.057187731003,1.0472612809557924,-1328.3680536220745,0.9481427618218492
2023-05-16,2,2,all,timelonn,22679.576208898106,-511.8643438080144,0.9779287387238959,-2936.289585161092,0.885372229509335
2023-06-16,2,2,all,timelonn,24315.529278339847,1124.0887256337264,1.0484699828403958,-1300.3365157193512,0.9492370655681323
2023-07-16,2,2,all,timelonn,23684.42680771108,492.98625500495837,1.02125725022922,-1931.4389863481192,0.9245998943827987
2023-08-16,2,2,all,timelonn,22126.33297484528,-1065.1075778608392,0.9540732463151559,-3489.532819213917,0.86377455100412
2023-09-16,2,2,all,timelonn,25346.622201208636,2155.1816485025156,1.0929300464800595,-269.243592850562,0.9894891863107355
2023-10-16,2,2,all,timelonn,25133.625566479666,1942.1850137735455,1.0837457685890461,-482.2402275795321,0.9811741585681101
2023-11-16,2,2,all,timelonn,26129.995441576037,2938.554888869916,1.1267085967424748,514.1296475168383,1.0200707503564481
2023-12-16,2,2,all,timelonn,26296.60127976222,3105.1607270561,1.1338925333249197,680.7354857030223,1.026574760001315
2024-01-16,2,2,all,timelonn,23021.402383014236,-170.03816969188483,0.9926680634906897,-2594.4634110449624,0.8987165441955639
2024-02-16,2,2,all,timelonn,25967.93617942594,2776.4956267198177,1.119720705594368,352.0703853667401,1.01374423133683
2024-03-16,2,2,all,timelonn,25111.83283213689,1920.3922794307691,1.0828060799011765,-504.03296192230846,0.9803234071424904
2024-04-16,2,2,all,timelonn,24362.393303982462,1170.9527512763416,1.05049072948337,-1253.472490076736,0.9510665577281624
2024-05-16,2,2,all,timelonn,25354.128876392766,2162.688323686645,1.0932537294857385,-261.7369176664324,0.9897822341914699
2024-06-16,2,2,all,timelonn,25023.938286090302,1832.4977333841816,1.0790161236090337,-591.927507968896,0.9768921529833212
2024-07-16,2,2,all,timelonn,24023.482680515644,832.0421278095237,1.035877121385305,-1592.383113543554,0.9378360611995064
2024-08-16,2,2,all,timelonn,23487.003523649375,295.5629709432542,1.0127444852022685,-2128.8622704098234,0.916892823864515
2024-09-16,2,2,all,timelonn,26082.332305993034,2890.8917532869127,1.124653392992855,466.46651193383514,1.018210062298266
2024-10-16,2,2,all,timelonn,26291.115728927984,3099.675176221863,1.1336559999012297,675.2499348687852,1.026360613390838
2024-11-16,2,2,all,timelonn,27412.459793375572,4221.019240669451,1.1820076347166333,1796.5939993163738,1.0701359857894415
2024-12-16,2,2,all,timelonn,27030.837266797902,3839.396714091781,1.1655523168285369,1414.9714727387036,1.0552380889295128
2025-01-16,2,2,all,timelonn,23852.022940561368,660.5823878552474,1.0284838876806282,-1763.8428534978302,0.9311425634535102
2025-02-16,2,2,all,timelonn,26841.85617125921,3650.4156185530883,1.1574035735407189,1225.9903772000107,1.0478605871476865
2025-03-16,2,2,all,timelonn,25521.557041394444,2330.1164886883234,1.1004731242715506,-94.30875266475414,0.9963183460819574
2025-04-16,2,2,all,timelonn,26469.654913752795,3278.2143610466737,1.141354494715256,853.7891196935961,1.0333304806699763
2025-05-16,2,2,all,timelonn,25192.96823661478,2001.5276839086582,1.0863045863563274,-422.89755744441936,0.9834907958667359
2025-06-16,2,2,all,timelonn,25559.977355323143,2368.5368026170217,1.102129783496379,-55.88843873605583,0.9978182100427377
2025-07-16,2,2,all,timelonn,25134.781606527467,1943.3410538213466,1.0837956162923474,-481.084187531731,0.9812192884129138
2025-08-16,2,2,all,timelonn,24193.531294265627,1002.0907415595066,1.043209508235683,-1422.334499793571,0.9444744709693382
2025-09-16,2,2,all,timelonn,26844.567164283988,3653.126611577867,1.1575204698162485,1228.7013702247896,1.0479664197221765
2025-10-16,2,2,all,timelonn,27575.27546124172,4383.8349085355985,1.189028141592699,1959.409667182521,1.0764920336066464
2025-11-16,2,2,all,timelonn,28152.676938129433,4961.236385423312,1.2139253218940038,2536.811144070234,1.0990328089811654
2025-12-16,2,2,all,timelonn,27672.242466163352,4480.801913457231,1.1932092964761685,2056.376672104154,1.0802774611889583
2026-01-16,2,2,all,timelonn,24729.73690271098,1538.2963500048609,1.0663303491867546,-886.1288913482167,0.9654070294374463
2026-02-16,2,2,all,timelonn,27124.476279560626,3933.035726854505,1.1695899708306638,1508.6104855014273,1.058893597336511
2021-01-16,2,3,1,kontantlonn,36170.518433776124,-4914.906299537681,0.8803734820452649,-10098.476426541078,0.7817442013376851
2021-02-16,2,3,1,kontantlonn,38268.10466318059,-2817.320070133217,0.9314277486865357,-8000.890197136614,0.8270787982040515
2021-03-16,2,3,1,kontantlonn,40267.66864114139,-817.7560921724144,0.9800961996260114,-6001.326219175811,0.8702948651187823
2021-04-16,2,3,1,kontantlonn,39406.78367755153,-1678.641055762273,0.9591426627165629,-6862.21118276567,0.8516887776904989
2021-05-16,2,3,1,kontantlonn,42363.914817253964,1278.4900839401598,1.0311178499976297,-3905.080043063237,0.9156004997546976
2021-06-16,2,3,1,kontantlonn,55128.88944351003,14043.464710196225,1.3418113552762956,8859.894583192829,1.1914866447810293
2021-07-16,2,3,1,kontantlonn,41542.41270858093,456.9879752671259,1.011122873336066,-4726.582151736271,0.8978455839378944
2021-08-16,2,3,1,kontantlonn,34773.1327274391,-6312.292005874704,0.8463617682706727,-11495.862132878101,0.7515428600170959
2021-09-16,2,3,1,kontantlonn,38575.91589263864,-2509.5088406751674,0.938919729880744,-7693.078967678564,0.8337314438988048
2021-10-16,2,3,1,kontantlonn,39407.663775690125,-1677.7609576236791,0.9591640838931554,-6861.331084627076,0.8517077990273844
2021-11-16,2,3,1,kontantlonn,39644.723116064524,-1440.7016172492804,0.9649339972362243,-6624.271744252677,0.8568313021657185
2021-12-16,2,3,1,kontantlonn,42048.73264868367,963.3079153698636,1.0234464635968281,-4220.262211633533,0.9087885478304812
2022-01-16,2,3,1,kontantlonn,36988.76158789602,-4096.663145417784,0.9002891372789914,-9280.233272421181,0.7994286821998717
2022-02-16,2,3,1,kontantlonn,39184.94766286203,-1900.4770704517723,0.9537432779924316,-7084.047197455169,0.8468942924124157
2022-03-16,2,3,1,kontantlonn,39769.53975160826,-1315.8849817055452,0.9679719757007023,-6499.455108708942,0.8595289323156828
2022-04-16,2,3,1,kontantlonn,40119.689923176695,-965.7348101371099,0.9764944669209163,-6149.304937140507,0.8670966387814384
2022-05-16,2,3,1,kontantlonn,41855.847506372855,770.4227730590501,1.0187517295503181,-4413.147353944347,0.9046197703825786
2022-06-16,2,3,1,kontantlonn,55584.91123516551,14499.486501851708,1.352910712155664,9315.916374848312,1.2013425276034717
2022-07-16,2,3,1,kontantlonn,41906.018601614705,820.5938683009008,1.019972870516184,-4362.976258702496,0.9057041054841583
2022-08-16,2,3,1,kontantlonn,35411.68437497802,-5673.740358335788,0.8619038163737108,-10857.310485339185,0.7653437141196469
2022-09-16,2,3,1,kontantlonn,40012.81043670525,-1072.6142966085536,0.9738930702658933,-6256.1844236119505,0.8647866796653153
2022-10-16,2,3,1,kontantlonn,40497.42995463814,-587.9947786756675,0.9856884824121364,-5771.564905679064,0.8752606378612069
2022-11-16,2,3,1,kontantlonn,41111.655448574194,26.230715260389843,1.0006384433270594,-5157.339411743007,0.888535737002443
2022-12-16,2,3,1,kontantlonn,43190.58728753335,2105.162554219547,1.0512386708397004,-3078.40757278385,0.9334671612798734
2023-01-16,2,3,1,kontantlonn,38941.22963256418,-2144.1951007496245,0.9478112952545183,-7327.7652277530215,0.8416268767049074
2023-02-16,2,3,1,kontantlonn,41015.53322085707,-69.89151245673565,0.9982988733130933,-5253.461639460133,0.8864582717796236
2023-03-16,2,3,1,kontantlonn,41222.17833705458,136.75360374077718,1.0033285186809786,-5046.81652326262,0.8909244400381162
2023-04-16,2,3,1,kontantlonn,41273.70181825894,188.27708494513354,1.0045825760879252,-4995.293042058263,0.8920380039130157
2023-05-16,2,3,1,kontantlonn,43598.59455836803,2513.169825054225,1.0611693767648078,-2670.400301949172,0.9422853184943628
2023-06-16,2,3,1,kontantlonn,60094.933355897185,19009.50862258338,1.4626825387828999,13825.938495579983,1.2988164868789458
2023-07-16,2,3,1,kontantlonn,43669.53713675554,2584.112403441737,1.0628960859043142,-2599.45772356166,0.9438185823701328
2023-08-16,2,3,1,kontantlonn,37505.46503078651,-3579.959702527296,0.9128654571355931,-8763.529829530693,0.8105960620932622
2023-09-16,2,3,1,kontantlonn,42079.4284643739,994.0037310600965,1.024193585377593,-4189.5663959433,0.9094519686759718
2023-10-16,2,3,1,kontantlonn,42309.876106587384,1224.4513732735795,1.029802573083314,-3959.1187537298174,0.9144325748661255
2023-11-16,2,3,1,kontantlonn,43642.6163044328,2557.191571118994,1.0622408454511,-2626.378555884403,0.9432367492785774
2023-12-16,2,3,1,kontantlonn,45097.91246426948,4012.487730955676,1.0976620725476445,-1171.082396047721,0.9746896944793563
2024-01-16,2,3,1,kontantlonn,41566.17218085532,480.7474475415147,1.0117011677659913,-4702.822679461882,0.8983590913600054
2024-02-16,2,3,1,kontantlonn,44009.895243083054,2924.4705097692495,1.0711802428416413,-2259.0996172341474,0.9511746554241299
2024-03-16,2,3,1,kontantlonn,43264.8528988003,2179.428165486497,1.0530462610435014,-3004.1419615168998,0.9350722450188038
2024-04-16,2,3,1,kontantlonn,43415.20465737262,2329.779924058814,1.0567057524458237,-2853.790202944583,0.9383217592783251
2024-05-16,2,3,1,kontantlonn,46652.17142273736,5566.746689423555,1.1354920078241226,383.176562420158,1.0082814974385534
2024-06-16,2,3,1,kontantlonn,62433.71916589731,21348.294432583505,1.5196074902755818,16164.724305580108,1.3493640688409216
2024-07-16,2,3,1,kontantlonn,45443.704484462956,4358.279751149152,1.1060784884040709,-825.2903758542452,0.9821632093295793
2024-08-16,2,3,1,kontantlonn,39770.802163542015,-1314.6225697717891,0.9680027022160529,-6498.192696775186,0.8595562165032379
2024-09-16,2,3,1,kontantlonn,43800.72080164765,2715.296068333846,1.0660890348818073,-2468.274058669551,0.9466538215035556
2024-10-16,2,3,1,kontantlonn,44978.40324958244,3892.9785162686385,1.09475327422165,-1290.5916107347584,0.9721067722644298
2024-11-16,2,3,1,kontantlonn,45946.01124856238,4860.5865152485785,1.1183043998400584,-322.9836117548184,0.9930194374714669
2024-12-16,2,3,1,kontantlonn,46656.755983633695,5571.33125031989,1.1356035938896456,387.76112331649347,1.008380582385399
2025-01-16,2,3,1,kontantlonn,43533.00533521079,2447.580601896989,1.0595729657849293,-2735.989525106408,0.940867755321546
2025-02-16,2,3,1,kontantlonn,45984.88041124286,4899.455677929058,1.1192504570594441,-284.11444907433906,0.9938595067834938
2025-03-16,2,3,1,kontantlonn,44294.563900681314,3209.13916736751,1.0781089446731558,-1974.4309596358871,0.9573271266082923
2025-04-16,2,3,1,kontantlonn,45733.20015660557,4647.775423291765,1.1131246775093735,-535.7947037116319,0.9884200055495228
2025-05-16,2,3,1,kontantlonn,48947.84687479257,7862.422141478768,1.1913676733905973,2678.852014475371,1.057897346215595
2025-06-16,2,3,1,kontantlonn,65421.77217335118,24336.347440037374,1.5923353013387356,19152.777313033977,1.4139440973562285
2025-07-16,2,3,1,kontantlonn,48653.995864391254,7568.5711310774495,1.1842154773914393,2385.0010040740526,1.051546419179284
2025-08-16,2,3,1,kontantlonn,41608.21399600976,522.7892626959583,1.0127244458610174,-4660.780864307439,0.8992677304017949
2025-09-16,2,3,1,kontantlonn,45551.72451755576,4466.299784241957,1.1087076454298035,-717.2703427614397,0.9844978187893031
2025-10-16,2,3,1,kontantlonn,46845.52036520519,5760.095631891389,1.140198030549283,576.5255048879917,1.0124602988811078
2025-11-16,2,3,1,kontantlonn,47571.18854347215,6485.763810158343,1.1578604542184374,1302.1936831549465,1.0281439803714383
2025-12-16,2,3,1,kontantlonn,48642.36690964844,7556.942176334633,1.183932434078189,2373.3720493312358,1.0512950855426249
2026-01-16,2,3,1,kontantlonn,45191.07936894226,4105.6546356284525,1.0999297113825237,-1077.9154913749444,0.976703287058016
2026-02-16,2,3,1,kontantlonn,47427.68550664233,6342.260773328526,1.154367657496454,1158.690646325129,1.0250424857903901
2021-01-16,2,3,2,kontantlonn,35083.887330196296,-4235.007493216195,0.892290779986663,-8337.749505109015,0.8079816857956458
2021-02-16,2,3,2,kontantlonn,36471.369316880206,-2847.5255065322854,0.9275786992660657,-6950.267518425106,0.8399353864805489
2021-03-16,2,3,2,kontantlonn,38195.54823875673,-1123.3465846557592,0.9714298535169696,-5226.0885965485795,0.8796432152852574
2021-04-16,2,3,2,kontantlonn,37728.164229198745,-1590.7305942137464,0.9595428457143067,-5693.472606106567,0.8688793647346497
2021-05-16,2,3,2,kontantlonn,39225.55734195361,-93.3374814588824,0.9976261417855696,-4196.079493351703,0.9033643179029136
2021-06-16,2,3,2,kontantlonn,49679.75669065618,10360.861867243686,1.2635084712776388,6258.119855350866,1.1441244575621918
2021-07-16,2,3,2,kontantlonn,39289.76562466238,-29.129198750109936,0.9992591552005484,-4131.87121064293,0.9048430342155277
2021-08-16,2,3,2,kontantlonn,34657.50245913588,-4661.392364276609,0.8814465059302486,-8764.13437616943,0.7981620451248517
2021-09-16,2,3,2,kontantlonn,36666.2865258661,-2652.608297546394,0.932536041273294,-6755.3503094392145,0.8444243284733438
2021-10-16,2,3,2,kontantlonn,37333.14950344165,-1985.7453199708398,0.9494964105962505,-6088.48733186366,0.8597821782961156
2021-11-16,2,3,2,kontantlonn,38360.58814411801,-958.306679294481,0.9756273241249941,-5061.048691187301,0.8834440831794655
2021-12-16,2,3,2,kontantlonn,40485.23087130046,1166.3360478879695,1.0296635002872327,-2936.405964004851,0.9323745906875321
2022-01-16,2,3,2,kontantlonn,35907.728276409944,-3411.1665470025473,0.9132435801585307,-7513.908558895368,0.8269547371649069
2022-02-16,2,3,2,kontantlonn,37623.62553179652,-1695.2692916159722,0.9568841062489243,-5798.0113035087925,0.8664718392468673
2022-03-16,2,3,2,kontantlonn,38034.64952129512,-1284.2453021173715,0.967337706009156,-5386.987314010192,0.8759377189201183
2022-04-16,2,3,2,kontantlonn,38605.08722911417,-713.8075942983196,0.9818456851978128,-4816.54960619114,0.8890748954384213
2022-05-16,2,3,2,kontantlonn,39186.77319939681,-132.12162401567912,0.9966397421746196,-4234.863635908499,0.9024711193645005
2022-06-16,2,3,2,kontantlonn,50587.27152084066,11268.376697428168,1.2865893547627996,7165.634685535348,1.1650245179082956
2022-07-16,2,3,2,kontantlonn,40626.12675799043,1307.2319345779397,1.033246914503801,-2795.5100773148806,0.9356194219965033
2022-08-16,2,3,2,kontantlonn,35475.04640040703,-3843.84842300546,0.9022391539673532,-7946.59043489828,0.816990076513259
2022-09-16,2,3,2,kontantlonn,38311.45880313292,-1007.4360202795724,0.9743778144120243,-5110.178032172393,0.8823126347918464
2022-10-16,2,3,2,kontantlonn,38623.15162514782,-695.743198264674,0.9823051181527516,-4798.485210157494,0.8894909183558014
2022-11-16,2,3,2,kontantlonn,38915.005693225816,-403.8891301866752,0.989727861579004,-4506.6311420794955,0.896212315551973
2022-12-16,2,3,2,kontantlonn,42161.64314775161,2842.748324339118,1.0722998023496428,-1259.9936875537023,0.9709823539740624
2023-01-16,2,3,2,kontantlonn,37574.703061470085,-1744.1917619424057,0.9556398578908218,-5846.933773835226,0.8653451550891054
2023-02-16,2,3,2,kontantlonn,39330.295730472535,11.40090706004412,1.0002899600080635,-4091.341104832776,0.9057764422757508
2023-03-16,2,3,2,kontantlonn,39569.709523016696,250.8146996042051,1.0063789865084116,-3851.927312288615,0.9112901402842399
2023-04-16,2,3,2,kontantlonn,39657.469912616696,338.57508920420514,1.0086110021841865,-3764.166922688615,0.9133112614578351
2023-05-16,2,3,2,kontantlonn,40790.24255497613,1471.347731563641,1.037420882203625,-2631.3942803291793,0.9393990076811282
2023-06-16,2,3,2,kontantlonn,53591.779216647505,14272.884393235014,1.363003193689366,10170.142381342193,1.2342183096394248
2023-07-16,2,3,2,kontantlonn,42298.64699902178,2979.75217560929,1.0757842301771665,-1122.9898362835302,0.9741375517338755
2023-08-16,2,3,2,kontantlonn,37091.84152717069,-2227.0532962418,0.9433592091984311,-6329.79530813462,0.8542248572493245
2023-09-16,2,3,2,kontantlonn,40543.027705829794,1224.1328824173033,1.031133450925187,-2878.609129475517,0.9337056513923268
2023-10-16,2,3,2,kontantlonn,40553.68018634346,1234.7853629309684,1.0314043761523968,-2867.956648961852,0.933950977945862
2023-11-16,2,3,2,kontantlonn,41354.47126690505,2035.5764434925586,1.0517709475974506,-2067.1655684002617,0.9523931910664526
2023-12-16,2,3,2,kontantlonn,43265.92420990074,3947.029386488248,1.1003850541632718,-155.71262540457246,0.9964139392995437
2024-01-16,2,3,2,kontantlonn,39800.883893011945,481.9890695994545,1.0122584592411394,-3620.752942293366,0.9166140844476549
2024-02-16,2,3,2,kontantlonn,41543.49410456603,2224.59928115354,1.0565783776768034,-1878.1427307392805,0.9567463857278591
2024-03-16,2,3,2,kontantlonn,41310.282147901984,1991.387324489493,1.0506470828702876,-2111.3546874033273,0.9513755159573666
2024-04-16,2,3,2,kontantlonn,41204.92364647895,1886.0288230664592,1.0479674932761187,-2216.713188826361,0.9489491103885795
2024-05-16,2,3,2,kontantlonn,43225.64933685592,3906.754513443426,1.099360740707217,-195.98749844939448,0.9954864092481644
2024-06-16,2,3,2,kontantlonn,55354.39360822747,16035.498784814976,1.4078318797319453,11932.756772922156,1.2748113070491127
2024-07-16,2,3,2,kontantlonn,43371.46860431237,4052.573780899882,1.103069371585866,-50.168230992938334,0.9988446259825897
2024-08-16,2,3,2,kontantlonn,38873.9301384312,-444.9646849812925,0.9886831843321207,-4547.706696874113,0.8952663458053599
2024-09-16,2,3,2,kontantlonn,41489.53342802784,2170.6386046153493,1.0552059922936297,-1932.103407277471,0.9555036717154219
2024-10-16,2,3,2,kontantlonn,42136.6002367192,2817.7054133067068,1.0716628843705165,-1285.0365985861135,0.9704056159038833
2024-11-16,2,3,2,kontantlonn,42997.44514940022,3678.5503259877296,1.0935568088194922,-424.1916859050907,0.9902308683683664
2024-12-16,2,3,2,kontantlonn,44145.104652427086,4826.209829014595,1.122745307330989,723.4678171217747,1.0166614588912397
2025-01-16,2,3,2,kontantlonn,41068.48415257761,1749.5893291651155,1.0444974187861282,-2353.152682727705,0.9458069097751193
2025-02-16,2,3,2,kontantlonn,42950.34437961252,3631.44955620003,1.092358891889242,-471.2924556927901,0.9891461379615798
2025-03-16,2,3,2,kontantlonn,42323.79549827663,3004.9006748641405,1.0764238335883964,-1097.8413370286798,0.9747167215000968
2025-04-16,2,3,2,kontantlonn,43122.89283879569,3803.9980153832003,1.0967473280331903,-298.74399650962005,0.9931199277990663
2025-05-16,2,3,2,kontantlonn,44748.671177550576,5429.776354138085,1.138095853876974,1327.0343422452643,1.0305615918459867
2025-06-16,2,3,2,kontantlonn,57327.40460698343,18008.50978357094,1.4580115963190234,13905.767771678118,1.3202497368862798
2025-07-16,2,3,2,kontantlonn,45513.8292525903,6194.934429177811,1.1575561687834885,2092.1924172849904,1.048183177092575
2025-08-16,2,3,2,kontantlonn,40256.964685962914,938.0698625504228,1.0238579916033614,-3164.6721493423975,0.9271176219969381
2025-09-16,2,3,2,kontantlonn,43047.764845818885,3728.870022406394,1.094836592919342,-373.8719894864262,0.9913897306334974
2025-10-16,2,3,2,kontantlonn,43916.68046981335,4597.785646400858,1.1169357802921536,495.04363450803794,1.011400851524453
2025-11-16,2,3,2,kontantlonn,44037.25165321691,4718.356829804419,1.1200022750129504,615.614817911599,1.0141776050554376
2025-12-16,2,3,2,kontantlonn,45530.11339788734,6211.218574474849,1.1579703245060786,2108.476562582029,1.0485582008476397
2026-01-16,2,3,2,kontantlonn,42321.89268699595,3002.997863583456,1.0763754392657883,-1099.7441483093644,0.9746728997692877
2026-02-16,2,3,2,kontantlonn,44011.77217866194,4692.877355249446,1.1193542538854644,590.1353433566255,1.013590812930313
2021-01-16,2,3,3,kontantlonn,42601.27940804036,-3314.3341769252584,0.927816837930475,-9882.294126052788,0.811706912075389
2021-02-16,2,3,3,kontantlonn,43216.29667747314,-2699.316907492481,0.9412113506335384,-9267.27685662001,0.8234251932064035
2021-03-16,2,3,3,kontantlonn,44210.58949670601,-1705.0240882596117,0.9628661373520685,-8272.984037387141,0.8423700316059264
2021-04-16,2,3,3,kontantlonn,43666.68952368792,-2248.9240612776994,0.9510204942134526,-8816.884010405229,0.8320067896162251
2021-05-16,2,3,3,kontantlonn,46856.368505591105,940.7549206254844,1.0204887803336145,-5627.205028502045,0.8927815952767273
2021-06-16,2,3,3,kontantlonn,54058.34073440747,8142.727149441853,1.1773411376584122,1574.7672003143234,1.0300049538221965
2021-07-16,2,3,3,kontantlonn,43924.712826238574,-1990.9007587270462,0.95664000536456,-8558.860707854576,0.8369230574153879
2021-08-16,2,3,3,kontantlonn,41744.315557514994,-4171.298027450626,0.9091529503415706,-10739.257976578156,0.7953786822537537
2021-09-16,2,3,3,kontantlonn,43144.05615751411,-2771.5574274515093,0.9396380182892946,-9339.517376579039,0.8220487526347244
2021-10-16,2,3,3,kontantlonn,43548.034816165215,-2367.5787688004057,0.9484363033847024,-8935.538717927935,0.8297459925794984
2021-11-16,2,3,3,kontantlonn,43985.23436202835,-1930.3792229372702,0.9579581089695087,-8498.3391720648,0.8380762093773149
2021-12-16,2,3,3,kontantlonn,45792.25764903422,-123.3559359314022,0.9973134207233638,-6691.315885058932,0.8725064732737324
2022-01-16,2,3,3,kontantlonn,44089.51769157462,-1826.0958933910006,0.9602293043517351,-8394.05584251853,0.8400631802050259
2022-02-16,2,3,3,kontantlonn,44811.919436343574,-1103.6941486220458,0.9759625525513301,-7671.654097749575,0.8538275200951
2022-03-16,2,3,3,kontantlonn,45603.292983631225,-312.3206013343952,0.9931979434238322,-6880.280550461925,0.8689060197855522
2022-04-16,2,3,3,kontantlonn,45155.105986716706,-760.5075982489143,0.983436841220871,-7328.467547376444,0.8603664527032273
2022-05-16,2,3,3,kontantlonn,47774.04148316074,1858.427898195121,1.0404748570931357,-4709.532050932408,0.9102665513453821
2022-06-16,2,3,3,kontantlonn,54824.944577124654,8909.330992159033,1.1940370670572125,2341.371043031504,1.044611501949473
2022-07-16,2,3,3,kontantlonn,45252.58521183084,-663.0283731347808,0.9855598494418927,-7230.98832226231,0.8622237809785364
2022-08-16,2,3,3,kontantlonn,43159.480907727346,-2756.1326772382745,0.9399739552181281,-9324.092626365804,0.8223426493565857
2022-09-16,2,3,3,kontantlonn,45061.59301419705,-854.0205707685673,0.9814002143478225,-7421.980519896097,0.8585846957415199
2022-10-16,2,3,3,kontantlonn,45477.38971621811,-438.223868747511,0.9904558856011673,-7006.18381787504,0.8665071117285136
2022-11-16,2,3,3,kontantlonn,45821.81280043183,-93.80078453379247,0.9979571048449518,-6661.760733661322,0.8730696047338723
2022-12-16,2,3,3,kontantlonn,47726.07892764889,1810.4653426832665,1.0394302765731978,-4757.494606444263,0.9093526929267914
2023-01-16,2,3,3,kontantlonn,46194.858018027066,279.2444330614453,1.0060816879326835,-6288.715516066084,0.8801774518653736
2023-02-16,2,3,3,kontantlonn,46858.87782701455,943.2642420489283,1.0205434310553956,-5624.695707078601,0.8928294068347915
2023-03-16,2,3,3,kontantlonn,47214.84313010105,1299.2295451354294,1.0282960292522552,-5268.7304039921,0.8996118204380739
2023-04-16,2,3,3,kontantlonn,47052.76040225594,1137.1468172903187,1.0247660159258476,-5430.813131837211,0.8965235641146011
2023-05-16,2,3,3,kontantlonn,49916.355960077155,4000.742375111535,1.0871325037986974,-2567.2175740159946,0.9510853129627628
2023-06-16,2,3,3,kontantlonn,58002.210396575654,12086.596811610034,1.2632350058710227,5518.6368624825045,1.1051497924183387
2023-07-16,2,3,3,kontantlonn,47558.021877813204,1642.4082928475837,1.035770147986988,-4925.551656279946,0.9061506043775711
2023-08-16,2,3,3,kontantlonn,45648.04143406657,-267.57215089905367,0.9941725236796864,-6835.532100026583,0.8697586379939193
2023-09-16,2,3,3,kontantlonn,47838.8820272767,1923.2684423110768,1.0418870247427299,-4644.691506816453,0.9115019958806868
2023-10-16,2,3,3,kontantlonn,48262.44320823497,2346.8296232693465,1.0511117992341885,-4221.130325858183,0.9195723529931484
2023-11-16,2,3,3,kontantlonn,48599.33600645778,2683.722421492159,1.0584490157476825,-3884.2375276353705,0.9259913670872243
2023-12-16,2,3,3,kontantlonn,49707.98421548181,3792.3706305161904,1.0825943580934296,-2775.589318611339,0.9471150851264286
2024-01-16,2,3,3,kontantlonn,48707.63594280417,2792.0223578385485,1.0608076891463507,-3775.937591288981,0.9280548686564541
2024-02-16,2,3,3,kontantlonn,49801.700376080014,3886.086791114394,1.0846354102166857,-2681.8731580131353,0.9489007135485734
