timing,age_group,variant,term,k,coef,se,sd_int
chatgpt,4,corner75,int,3,-0.00289216913420441,0.00635673143325606,0.314320299788459
chatgpt,4,corner75,int,4,-0.003345548927461,0.00729445357390241,0.314320299788459
chatgpt,4,corner75,int,5,-0.00234530204986132,0.00832392893173543,0.314320299788459
chatgpt,4,corner75,int,6,0.00474250158633952,0.00833022309783616,0.314320299788459
chatgpt,4,corner75,int,7,0.00125393411360744,0.0211281521762224,0.314320299788459
chatgpt,4,corner75,int,8,0.0055811529982456,0.0190243493781646,0.314320299788459
chatgpt,4,corner75,int,9,0.00246888648654666,0.0110901599632399,0.314320299788459
chatgpt,4,corner75,int,10,0.00669325908860465,0.0117054149233412,0.314320299788459
chatgpt,4,corner75,int,11,0.00886266526966203,0.0121550094946119,0.314320299788459
chatgpt,4,corner75,int,12,0.00986670715884017,0.0135671103672942,0.314320299788459
chatgpt,4,corner75,int,13,0.0201360031942054,0.017643185139773,0.314320299788459
chatgpt,4,corner75,int,14,0.00204343321509272,0.0202901873928694,0.314320299788459
chatgpt,4,corner75,int,15,0.00484544691595945,0.0175088956102852,0.314320299788459
chatgpt,4,corner75,int,16,0.00235256497922867,0.0177025699637462,0.314320299788459
chatgpt,4,corner75,int,17,0.00803726209158003,0.0193646515624772,0.314320299788459
chatgpt,4,corner75,int,18,0.0141567253863799,0.0206273572855124,0.314320299788459
chatgpt,4,corner75,int,19,0.0135416024374287,0.0292282187812732,0.314320299788459
chatgpt,4,corner75,int,20,0.0165940325231079,0.028520485652386,0.314320299788459
chatgpt,4,corner75,int,21,0.014045331728608,0.0221296132024421,0.314320299788459
chatgpt,4,corner75,int,22,0.0177421320716814,0.0221716569870217,0.314320299788459
chatgpt,4,corner75,int,23,0.0221811254014457,0.0227516183290029,0.314320299788459
chatgpt,4,corner75,int,24,0.0185795681968082,0.0229092546449475,0.314320299788459
chatgpt,4,corner75,int,25,0.0302959225813945,0.0241302386906549,0.314320299788459
chatgpt,4,corner75,int,26,0.0119234072733763,0.0274318164417109,0.314320299788459
chatgpt,4,corner75,int,27,0.0147223936391942,0.0252965381092247,0.314320299788459
chatgpt,4,corner75,int,28,0.0166159114196653,0.025928185590761,0.314320299788459
chatgpt,4,corner75,int,29,0.0207036170679959,0.0267209455356804,0.314320299788459
chatgpt,4,corner75,wage,-22,0.0264150052906969,0.0111598409485685,0.314320299788459
chatgpt,4,corner75,wage,-21,0.0228271440136402,0.0103632075522361,0.314320299788459
chatgpt,4,corner75,wage,-20,0.0244464477811507,0.0102007685364877,0.314320299788459
chatgpt,4,corner75,wage,-19,0.0284437684890176,0.0105988680800114,0.314320299788459
chatgpt,4,corner75,wage,-18,0.022398218371519,0.0100805942921581,0.314320299788459
chatgpt,4,corner75,wage,-17,0.00321598481679643,0.00908324544350702,0.314320299788459
chatgpt,4,corner75,wage,-16,0.00528799935675667,0.00791813020068986,0.314320299788459
chatgpt,4,corner75,wage,-15,0.0099490065780147,0.00637773823678537,0.314320299788459
chatgpt,4,corner75,wage,-14,6.68158137419241e-05,0.00513141259791983,0.314320299788459
chatgpt,4,corner75,wage,-13,-0.00140102639676732,0.00512407578202969,0.314320299788459
chatgpt,4,corner75,wage,-12,-0.00443953080764376,0.0053526583808817,0.314320299788459
chatgpt,4,corner75,wage,-11,-0.0103709288079862,0.00630512888244969,0.314320299788459
chatgpt,4,corner75,wage,-10,0.0106352552649622,0.00761165869043111,0.314320299788459
chatgpt,4,corner75,wage,-9,0.00579730659839653,0.00535264018550577,0.314320299788459
chatgpt,4,corner75,wage,-8,0.00267154282014663,0.00395169261883963,0.314320299788459
chatgpt,4,corner75,wage,-7,-0.00108431605647318,0.00426673859053889,0.314320299788459
chatgpt,4,corner75,wage,-6,-0.00194178542099045,0.00336388642061658,0.314320299788459
chatgpt,4,corner75,wage,-5,-0.0158932979954453,0.00527552520298176,0.314320299788459
chatgpt,4,corner75,wage,-4,-0.00543416284314948,0.00471586066467611,0.314320299788459
chatgpt,4,corner75,wage,-3,0.00457518313885292,0.00287538827014187,0.314320299788459
chatgpt,4,corner75,wage,-2,-0.00291261019012822,0.00302001452366927,0.314320299788459
chatgpt,4,corner75,wage,-1,0,0,0.314320299788459
chatgpt,4,corner75,wage,0,-0.000181987557241293,0.00349792418308914,0.314320299788459
chatgpt,4,corner75,wage,1,-0.00291602301217828,0.00458703510895019,0.314320299788459
chatgpt,4,corner75,wage,2,0.0136033192186662,0.00534585761255762,0.314320299788459
chatgpt,4,corner75,wage,3,0.0094099388359202,0.00484073801654011,0.314320299788459
chatgpt,4,corner75,wage,4,0.0081520882207041,0.00499405492671515,0.314320299788459
chatgpt,4,corner75,wage,5,0.00638341818630234,0.00540199097554892,0.314320299788459
chatgpt,4,corner75,wage,6,0.00402377479399321,0.00513209165396377,0.314320299788459
chatgpt,4,corner75,wage,7,-0.00875642680027253,0.00712095518136355,0.314320299788459
chatgpt,4,corner75,wage,8,0.00120895087349667,0.00724569204027518,0.314320299788459
chatgpt,4,corner75,wage,9,0.00966302668451817,0.00481391390669089,0.314320299788459
chatgpt,4,corner75,wage,10,0.00385799170676536,0.00578176927485662,0.314320299788459
chatgpt,4,corner75,wage,11,0.00353316117982989,0.00665423958410035,0.314320299788459
chatgpt,4,corner75,wage,12,0.00394420201541802,0.00686197937540074,0.314320299788459
chatgpt,4,corner75,wage,13,0.0043368213625635,0.00697139837112616,0.314320299788459
chatgpt,4,corner75,wage,14,0.0188661039989576,0.00680707001239158,0.314320299788459
chatgpt,4,corner75,wage,15,0.0151964208525529,0.00712649550564657,0.314320299788459
chatgpt,4,corner75,wage,16,0.0154836898396343,0.00730419251483866,0.314320299788459
chatgpt,4,corner75,wage,17,0.0122691243210467,0.00763027004811226,0.314320299788459
chatgpt,4,corner75,wage,18,0.0112109455273239,0.00605056612891512,0.314320299788459
chatgpt,4,corner75,wage,19,-0.00219117787658251,0.00977652319671812,0.314320299788459
chatgpt,4,corner75,wage,20,0.00433056923989289,0.00940092492684605,0.314320299788459
chatgpt,4,corner75,wage,21,0.0142602316490743,0.00665888223253188,0.314320299788459
chatgpt,4,corner75,wage,22,0.00672361963652533,0.00809365558919806,0.314320299788459
chatgpt,4,corner75,wage,23,0.00659124288914078,0.00870463963906157,0.314320299788459
chatgpt,4,corner75,wage,24,0.00880161735923259,0.00920613255008764,0.314320299788459
chatgpt,4,corner75,wage,25,0.00713626305721425,0.00939437112023949,0.314320299788459
chatgpt,4,corner75,wage,26,0.0206664498273905,0.00937585555671859,0.314320299788459
chatgpt,4,corner75,wage,27,0.0156643664905339,0.010092598944543,0.314320299788459
chatgpt,4,corner75,wage,28,0.0138497277001993,0.00989994434393669,0.314320299788459
chatgpt,4,corner75,wage,29,0.0116051817276709,0.0102958648920174,0.314320299788459
chatgpt,4,corner80,exp,-22,0.0356880809567594,0.00870897961039524,0.25477929862795
chatgpt,4,corner80,exp,-21,0.0267180598341575,0.00887590533188,0.25477929862795
chatgpt,4,corner80,exp,-20,0.0247166554049234,0.00853395056328105,0.25477929862795
chatgpt,4,corner80,exp,-19,0.0284958197541192,0.00831852355225114,0.25477929862795
chatgpt,4,corner80,exp,-18,0.0225634966636902,0.00802969958545883,0.25477929862795
chatgpt,4,corner80,exp,-17,-0.00222151563983214,0.00756575193345713,0.25477929862795
chatgpt,4,corner80,exp,-16,0.0149787755216424,0.00683990094107889,0.25477929862795
chatgpt,4,corner80,exp,-15,0.0175177097968767,0.00597920276573742,0.25477929862795
chatgpt,4,corner80,exp,-14,0.00976470780612341,0.00497472453519773,0.25477929862795
chatgpt,4,corner80,exp,-13,0.00714574212920005,0.00506819653861746,0.25477929862795
chatgpt,4,corner80,exp,-12,0.00857264753418802,0.00491701224393843,0.25477929862795
chatgpt,4,corner80,exp,-11,0.013211601082596,0.00562195745895511,0.25477929862795
chatgpt,4,corner80,exp,-10,0.0266574846223787,0.00568109789595402,0.25477929862795
chatgpt,4,corner80,exp,-9,0.0176888629442591,0.0044205593670773,0.25477929862795
chatgpt,4,corner80,exp,-8,0.0139496276820054,0.00341806940008602,0.25477929862795
chatgpt,4,corner80,exp,-7,0.0125265490455833,0.00374234748991965,0.25477929862795
chatgpt,4,corner80,exp,-6,0.00929392778936867,0.00310972270454831,0.25477929862795
chatgpt,4,corner80,exp,-5,-0.0129367422687888,0.00434549306074444,0.25477929862795
chatgpt,4,corner80,exp,-4,0.00487597728834886,0.00388128165181506,0.25477929862795
chatgpt,4,corner80,exp,-3,0.00889384134899913,0.0022824958458804,0.25477929862795
chatgpt,4,corner80,exp,-2,0.00373535857756301,0.00264122708491311,0.25477929862795
chatgpt,4,corner80,exp,-1,0,0,0.25477929862795
chatgpt,4,corner80,exp,0,0.00405623594079683,0.00296651166568122,0.25477929862795
chatgpt,4,corner80,exp,1,0.00722293771852294,0.0039543596783516,0.25477929862795
chatgpt,4,corner80,exp,2,0.0202026819861358,0.0050247366115433,0.25477929862795
chatgpt,4,corner80,exp,3,0.0114829408910382,0.00445890048248381,0.25477929862795
chatgpt,4,corner80,exp,4,0.00972266118481588,0.00468655725011795,0.25477929862795
chatgpt,4,corner80,exp,5,0.0113960309870497,0.00532454978666464,0.25477929862795
chatgpt,4,corner80,exp,6,0.0064114514211105,0.00524276654156871,0.25477929862795
chatgpt,4,corner80,exp,7,-0.011584573963763,0.00639879411982444,0.25477929862795
chatgpt,4,corner80,exp,8,0.0013693289425982,0.00699010515627938,0.25477929862795
chatgpt,4,corner80,exp,9,0.0038005140067822,0.00496255798727613,0.25477929862795
chatgpt,4,corner80,exp,10,0.000870586320553331,0.00567821932248315,0.25477929862795
chatgpt,4,corner80,exp,11,0.000176933986470991,0.00621226549549461,0.25477929862795
chatgpt,4,corner80,exp,12,-0.000180539395874629,0.00652190145601767,0.25477929862795
chatgpt,4,corner80,exp,13,0.00304613088924467,0.00652458405541358,0.25477929862795
chatgpt,4,corner80,exp,14,0.013162207482812,0.0074849943012306,0.25477929862795
chatgpt,4,corner80,exp,15,0.00727121202934104,0.00727609396670955,0.25477929862795
chatgpt,4,corner80,exp,16,0.0055956965630197,0.00771492433457727,0.25477929862795
chatgpt,4,corner80,exp,17,0.00452351251142664,0.00809157918364823,0.25477929862795
chatgpt,4,corner80,exp,18,-0.00317561234593238,0.00650591179168515,0.25477929862795
chatgpt,4,corner80,exp,19,-0.0150239307901169,0.00951288994785879,0.25477929862795
chatgpt,4,corner80,exp,20,-0.00768308716564017,0.009525639854943,0.25477929862795
chatgpt,4,corner80,exp,21,-0.00532617923832376,0.00762891669215314,0.25477929862795
chatgpt,4,corner80,exp,22,-0.00821567044925909,0.00816377179466593,0.25477929862795
chatgpt,4,corner80,exp,23,-0.00909610506952594,0.00832011763500652,0.25477929862795
chatgpt,4,corner80,exp,24,-0.0068764317341269,0.00909703401551852,0.25477929862795
chatgpt,4,corner80,exp,25,-0.0015626994038887,0.00891643218411582,0.25477929862795
chatgpt,4,corner80,exp,26,0.00697492774516867,0.010122725639104,0.25477929862795
chatgpt,4,corner80,exp,27,0.000862621266711609,0.0101413851769851,0.25477929862795
chatgpt,4,corner80,exp,28,1.94384166601193e-05,0.0100434018511092,0.25477929862795
chatgpt,4,corner80,exp,29,-0.00311732885222544,0.0102742575797963,0.25477929862795
chatgpt,4,corner80,int,-22,-0.0632740181917524,0.0185879450118487,0.25477929862795
chatgpt,4,corner80,int,-21,-0.065662087146125,0.0173291933502637,0.25477929862795
chatgpt,4,corner80,int,-20,-0.0689101318644489,0.0161365265245205,0.25477929862795
chatgpt,4,corner80,int,-19,-0.0646052278673953,0.0158954795656628,0.25477929862795
chatgpt,4,corner80,int,-18,-0.0585894575881842,0.015658341368955,0.25477929862795
chatgpt,4,corner80,int,-17,-0.0459917182768868,0.0161666734769076,0.25477929862795
chatgpt,4,corner80,int,-16,-0.0337854041890752,0.0144456453994385,0.25477929862795
chatgpt,4,corner80,int,-15,-0.0531938705954436,0.0133735764970993,0.25477929862795
chatgpt,4,corner80,int,-14,-0.0442058929479484,0.0116079194329494,0.25477929862795
chatgpt,4,corner80,int,-13,-0.0428338319210988,0.0110323187912701,0.25477929862795
chatgpt,4,corner80,int,-12,-0.0391199207862131,0.00989590054770114,0.25477929862795
chatgpt,4,corner80,int,-11,-0.0471755738502619,0.0118869585018855,0.25477929862795
chatgpt,4,corner80,int,-10,-0.0253974669200506,0.00927840552008027,0.25477929862795
chatgpt,4,corner80,int,-9,-0.029961188385967,0.00742587076564517,0.25477929862795
chatgpt,4,corner80,int,-8,-0.0235335853210267,0.00691017413016905,0.25477929862795
chatgpt,4,corner80,int,-7,-0.0210917618710138,0.00665618048678599,0.25477929862795
chatgpt,4,corner80,int,-6,-0.0202403471982016,0.00540166906798053,0.25477929862795
chatgpt,4,corner80,int,-5,0.0010747598952212,0.0107908946854707,0.25477929862795
chatgpt,4,corner80,int,-4,0.0093559286802545,0.00746018516227199,0.25477929862795
chatgpt,4,corner80,int,-3,-0.00651065722952715,0.00480180531281726,0.25477929862795
chatgpt,4,corner80,int,-2,-0.00376930625383531,0.00304175459051737,0.25477929862795
chatgpt,4,corner80,int,-1,0,0,0.25477929862795
chatgpt,4,corner80,int,0,-0.00883485947482216,0.00406632936902376,0.25477929862795
chatgpt,4,corner80,int,1,-0.0134189564863318,0.00695148642126435,0.25477929862795
chatgpt,4,corner80,int,2,-0.000525854361624729,0.00825658226487203,0.25477929862795
chatgpt,4,corner80,int,3,-0.000548704898769528,0.00640083396864252,0.25477929862795
chatgpt,4,corner80,int,4,-0.00203285272186073,0.00706516888592965,0.25477929862795
chatgpt,4,corner80,int,5,0.000331658063757671,0.00736815361813079,0.25477929862795
chatgpt,4,corner80,int,6,0.00778428933846378,0.00691122296442218,0.25477929862795
chatgpt,4,corner80,int,7,0.0255319969565497,0.0129459965627206,0.25477929862795
chatgpt,4,corner80,int,8,0.0333883364353939,0.0104514318153792,0.25477929862795
chatgpt,4,corner80,int,9,0.014112278686531,0.0075384907929907,0.25477929862795
chatgpt,4,corner80,int,10,0.0200044468093046,0.00784421954942294,0.25477929862795
chatgpt,4,corner80,int,11,0.0207601381551966,0.00875206363167625,0.25477929862795
chatgpt,4,corner80,int,12,0.0197178708315717,0.00970520863589121,0.25477929862795
chatgpt,4,corner80,int,13,0.00826839529973041,0.0115198371855045,0.25477929862795
chatgpt,4,corner80,int,14,0.0229661747073077,0.0124440644168551,0.25477929862795
chatgpt,4,corner80,int,15,0.0226623303312404,0.011327013186839,0.25477929862795
chatgpt,4,corner80,int,16,0.0199118318740633,0.0114631600865444,0.25477929862795
chatgpt,4,corner80,int,17,0.0266562652806467,0.0124520834436765,0.25477929862795
chatgpt,4,corner80,int,18,0.0369905623681155,0.0126531112456814,0.25477929862795
chatgpt,4,corner80,int,19,0.0516789145683689,0.017771032454807,0.25477929862795
chatgpt,4,corner80,int,20,0.0600228766827959,0.0166082704409216,0.25477929862795
chatgpt,4,corner80,int,21,0.0450662246703539,0.0132473104594146,0.25477929862795
chatgpt,4,corner80,int,22,0.0470972969167329,0.0143776564589089,0.25477929862795
chatgpt,4,corner80,int,23,0.0534640597999322,0.0137714531300347,0.25477929862795
chatgpt,4,corner80,int,24,0.0499555385733017,0.0151671335899334,0.25477929862795
chatgpt,4,corner80,int,25,0.0418082183633743,0.0155725657815916,0.25477929862795
chatgpt,4,corner80,int,26,0.0508473293370616,0.0176646385293806,0.25477929862795
chatgpt,4,corner80,int,27,0.0509168951969878,0.0164190644168856,0.25477929862795
chatgpt,4,corner80,int,28,0.0537763985759361,0.0168764545758088,0.25477929862795
chatgpt,4,corner80,int,29,0.0565869389741948,0.017286923744839,0.25477929862795
chatgpt,4,corner80,wage,-22,0.0246327296114227,0.0102836265271204,0.25477929862795
chatgpt,4,corner80,wage,-21,0.0215104116513065,0.00952470884932955,0.25477929862795
chatgpt,4,corner80,wage,-20,0.0231015696674646,0.00933008734078394,0.25477929862795
chatgpt,4,corner80,wage,-19,0.0266335299131527,0.0096393721353644,0.25477929862795
chatgpt,4,corner80,wage,-18,0.021100437763022,0.00919556031370657,0.25477929862795
chatgpt,4,corner80,wage,-17,0.0014391508420178,0.00858247751507917,0.25477929862795
chatgpt,4,corner80,wage,-16,0.00381637335094309,0.00732023092144488,0.25477929862795
chatgpt,4,corner80,wage,-15,0.00960646521182061,0.0059408462034975,0.25477929862795
chatgpt,4,corner80,wage,-14,0.00086554860149786,0.00498137908831224,0.25477929862795
chatgpt,4,corner80,wage,-13,-0.000360547545317007,0.00496008238414865,0.25477929862795
chatgpt,4,corner80,wage,-12,-0.00294186323524618,0.00529040764567464,0.25477929862795
chatgpt,4,corner80,wage,-11,-0.00639240260031625,0.00669955297503393,0.25477929862795
chatgpt,4,corner80,wage,-10,0.0106789238326267,0.00700817030606798,0.25477929862795
chatgpt,4,corner80,wage,-9,0.00595880552278273,0.00503647113238746,0.25477929862795
chatgpt,4,corner80,wage,-8,0.00297135127203286,0.00376624110810067,0.25477929862795
chatgpt,4,corner80,wage,-7,-0.000608875067311077,0.00419441999484985,0.25477929862795
chatgpt,4,corner80,wage,-6,-0.00139455270411797,0.00323568658892553,0.25477929862795
chatgpt,4,corner80,wage,-5,-0.0167026112659417,0.00520705729954196,0.25477929862795
chatgpt,4,corner80,wage,-4,-0.00590221588589928,0.00453387646467257,0.25477929862795
chatgpt,4,corner80,wage,-3,0.00457973993361292,0.00261816033128169,0.25477929862795
chatgpt,4,corner80,wage,-2,-0.00265864501596013,0.00287215284084033,0.25477929862795
chatgpt,4,corner80,wage,-1,0,0,0.25477929862795
chatgpt,4,corner80,wage,0,-0.000496383618782295,0.00333224928673188,0.25477929862795
chatgpt,4,corner80,wage,1,-0.00114693984168863,0.00469583590727059,0.25477929862795
chatgpt,4,corner80,wage,2,0.0127663866693929,0.00536033605089984,0.25477929862795
chatgpt,4,corner80,wage,3,0.00900750258543822,0.00466690887748078,0.25477929862795
chatgpt,4,corner80,wage,4,0.00774943530221354,0.00489728768304753,0.25477929862795
chatgpt,4,corner80,wage,5,0.00602272546192213,0.00532829592761952,0.25477929862795
chatgpt,4,corner80,wage,6,0.00437580585963955,0.00498534302766235,0.25477929862795
chatgpt,4,corner80,wage,7,-0.00969910080384572,0.00775934606921308,0.25477929862795
chatgpt,4,corner80,wage,8,0.000534771608941809,0.00751053401064529,0.25477929862795
chatgpt,4,corner80,wage,9,0.00939985268536,0.00476153688595538,0.25477929862795
chatgpt,4,corner80,wage,10,0.00395228500694558,0.00570591143331843,0.25477929862795
chatgpt,4,corner80,wage,11,0.00391289538224489,0.00647811631563289,0.25477929862795
chatgpt,4,corner80,wage,12,0.00451852932513048,0.00678265319371602,0.25477929862795
chatgpt,4,corner80,wage,13,0.00694120334054072,0.00733449208815242,0.25477929862795
chatgpt,4,corner80,wage,14,0.0181382174124777,0.0073578475751241,0.25477929862795
chatgpt,4,corner80,wage,15,0.0149005799371176,0.00734944397622036,0.25477929862795
chatgpt,4,corner80,wage,16,0.0149448098205804,0.00761612590674673,0.25477929862795
chatgpt,4,corner80,wage,17,0.0122654998246664,0.0079234798976843,0.25477929862795
chatgpt,4,corner80,wage,18,0.0116490450362025,0.00653103812540059,0.25477929862795
chatgpt,4,corner80,wage,19,-0.00250880094482526,0.0104611402804096,0.25477929862795
chatgpt,4,corner80,wage,20,0.00407902588623187,0.00991984690589374,0.25477929862795
chatgpt,4,corner80,wage,21,0.0143223794372994,0.00705569222767669,0.25477929862795
chatgpt,4,corner80,wage,22,0.00723295006463134,0.00821696185649202,0.25477929862795
chatgpt,4,corner80,wage,23,0.00746747855816347,0.00869548587899628,0.25477929862795
chatgpt,4,corner80,wage,24,0.0093066241554204,0.00921567949343978,0.25477929862795
chatgpt,4,corner80,wage,25,0.00974765072052146,0.00950348182306702,0.25477929862795
chatgpt,4,corner80,wage,26,0.0201429529588342,0.00971589960292229,0.25477929862795
chatgpt,4,corner80,wage,27,0.0155558307597843,0.0101636123637907,0.25477929862795
chatgpt,4,corner80,wage,28,0.0138899232633544,0.0100112666784795,0.25477929862795
chatgpt,4,corner80,wage,29,0.0121232234627282,0.0103475793667081,0.25477929862795
chatgpt,4,prod,exp,-22,0.0276469438841066,0.0078857377954412,1.07233259100962
chatgpt,4,prod,exp,-21,0.0181584068544528,0.0078168989497908,1.07233259100962
chatgpt,4,prod,exp,-20,0.0160321353174369,0.00756633761772113,1.07233259100962
chatgpt,4,prod,exp,-19,0.0199042592206347,0.00723555685015449,1.07233259100962
chatgpt,4,prod,exp,-18,0.0148057626194176,0.0068957468290197,1.07233259100962
chatgpt,4,prod,exp,-17,-0.00912502269388622,0.00657919641945102,1.07233259100962
chatgpt,4,prod,exp,-16,0.0093632996045404,0.00586047399305998,1.07233259100962
chatgpt,4,prod,exp,-15,0.0119347862161155,0.00551465388899869,1.07233259100962
chatgpt,4,prod,exp,-14,0.00494294018134825,0.00437780227679107,1.07233259100962
chatgpt,4,prod,exp,-13,0.00256596596190748,0.00434321340539138,1.07233259100962
chatgpt,4,prod,exp,-12,0.00404131540728742,0.00415263942720164,1.07233259100962
chatgpt,4,prod,exp,-11,0.00902593774400487,0.00518856854294891,1.07233259100962
chatgpt,4,prod,exp,-10,0.0226022412068587,0.00526828206161075,1.07233259100962
chatgpt,4,prod,exp,-9,0.0137617101949131,0.00415240408097618,1.07233259100962
chatgpt,4,prod,exp,-8,0.0109162388843659,0.00347848694165512,1.07233259100962
chatgpt,4,prod,exp,-7,0.00927899488271804,0.0028673027251879,1.07233259100962
chatgpt,4,prod,exp,-6,0.00669530593864948,0.00246933460701121,1.07233259100962
chatgpt,4,prod,exp,-5,-0.0143552142044598,0.0039554719854448,1.07233259100962
chatgpt,4,prod,exp,-4,0.00428749647164923,0.00340786909535143,1.07233259100962
chatgpt,4,prod,exp,-3,0.00825289464730948,0.00220811735537377,1.07233259100962
chatgpt,4,prod,exp,-2,0.00285431423556152,0.0020643292857947,1.07233259100962
chatgpt,4,prod,exp,-1,0,0,1.07233259100962
chatgpt,4,prod,exp,0,0.00248572961396734,0.00234460071130903,1.07233259100962
chatgpt,4,prod,exp,1,0.00578245941612891,0.00320439979814627,1.07233259100962
chatgpt,4,prod,exp,2,0.0188020311035253,0.00461448973378704,1.07233259100962
chatgpt,4,prod,exp,3,0.0100799372761815,0.00388894725619832,1.07233259100962
chatgpt,4,prod,exp,4,0.00839274977909594,0.00406896270274904,1.07233259100962
chatgpt,4,prod,exp,5,0.0101690391415988,0.00464395367497343,1.07233259100962
chatgpt,4,prod,exp,6,0.00636665581988741,0.00456889341891441,1.07233259100962
chatgpt,4,prod,exp,7,-0.0106981506217587,0.00574045211514549,1.07233259100962
chatgpt,4,prod,exp,8,0.00303989419147969,0.0062331525538628,1.07233259100962
chatgpt,4,prod,exp,9,0.00497109460395618,0.00441575880690777,1.07233259100962
chatgpt,4,prod,exp,10,0.00209957725019359,0.00494625020355466,1.07233259100962
chatgpt,4,prod,exp,11,0.00140921094425417,0.00532913216850404,1.07233259100962
chatgpt,4,prod,exp,12,0.000603741036887942,0.00560929414571405,1.07233259100962
chatgpt,4,prod,exp,13,0.00325655763007447,0.00558794550277587,1.07233259100962
chatgpt,4,prod,exp,14,0.0140248416078201,0.00684903654691245,1.07233259100962
chatgpt,4,prod,exp,15,0.00773606648935486,0.00650849316946708,1.07233259100962
chatgpt,4,prod,exp,16,0.00586019446162806,0.00691495373802816,1.07233259100962
chatgpt,4,prod,exp,17,0.00584158241016026,0.00718857205177424,1.07233259100962
chatgpt,4,prod,exp,18,7.77749286377566e-05,0.00593101865757112,1.07233259100962
chatgpt,4,prod,exp,19,-0.0118170335267948,0.00866058289667603,1.07233259100962
chatgpt,4,prod,exp,20,-0.00367588902998727,0.0087720435725611,1.07233259100962
chatgpt,4,prod,exp,21,-0.00191945017797294,0.00708544647090875,1.07233259100962
chatgpt,4,prod,exp,22,-0.0045576231442282,0.00744934142727135,1.07233259100962
chatgpt,4,prod,exp,23,-0.00520195791816207,0.00765580481840129,1.07233259100962
chatgpt,4,prod,exp,24,-0.00346695346952327,0.00830939081002959,1.07233259100962
chatgpt,4,prod,exp,25,0.00169254219917139,0.00818269782950276,1.07233259100962
chatgpt,4,prod,exp,26,0.0105986796356075,0.00941813814329856,1.07233259100962
chatgpt,4,prod,exp,27,0.00405152252023366,0.00930024440545349,1.07233259100962
chatgpt,4,prod,exp,28,0.00378536677726349,0.00927382468939287,1.07233259100962
chatgpt,4,prod,exp,29,0.00106064176545354,0.00944867002214785,1.07233259100962
chatgpt,4,prod,int,-22,-0.0388951321521075,0.0110263564650263,1.07233259100962
chatgpt,4,prod,int,-21,-0.0422245617359888,0.010945281373904,1.07233259100962
chatgpt,4,prod,int,-20,-0.0420276149960131,0.0109843612778316,1.07233259100962
chatgpt,4,prod,int,-19,-0.0434648363250643,0.0111129446678184,1.07233259100962
chatgpt,4,prod,int,-18,-0.038601620327805,0.0106987099050661,1.07233259100962
chatgpt,4,prod,int,-17,-0.0358696559845663,0.00845668094361224,1.07233259100962
chatgpt,4,prod,int,-16,-0.0305048549029999,0.00790479581354777,1.07233259100962
chatgpt,4,prod,int,-15,-0.0222469851184437,0.00565212360826965,1.07233259100962
chatgpt,4,prod,int,-14,-0.0198181822644848,0.00453347887046055,1.07233259100962
chatgpt,4,prod,int,-13,-0.018481771962391,0.00499928187511412,1.07233259100962
chatgpt,4,prod,int,-12,-0.0195402402817233,0.00559719337794612,1.07233259100962
chatgpt,4,prod,int,-11,-0.0136251189769456,0.00802734910538172,1.07233259100962
chatgpt,4,prod,int,-10,-0.0216484287749708,0.00744032590252548,1.07233259100962
chatgpt,4,prod,int,-9,-0.0185934776296667,0.00703218719935444,1.07233259100962
chatgpt,4,prod,int,-8,-0.0141352639696051,0.00531978259730873,1.07233259100962
chatgpt,4,prod,int,-7,-0.0168126851980729,0.00559735184403922,1.07233259100962
chatgpt,4,prod,int,-6,-0.0120792118589751,0.0043089154185383,1.07233259100962
chatgpt,4,prod,int,-5,-0.0114950115414923,0.00563927446370826,1.07233259100962
chatgpt,4,prod,int,-4,-0.00855792513280353,0.00606050160759235,1.07233259100962
chatgpt,4,prod,int,-3,-0.00221501781879498,0.00282306170220589,1.07233259100962
chatgpt,4,prod,int,-2,-0.0054216224001215,0.00435174696238172,1.07233259100962
chatgpt,4,prod,int,-1,0,0,1.07233259100962
chatgpt,4,prod,int,0,-0.00871558858324689,0.00519662206443445,1.07233259100962
chatgpt,4,prod,int,1,-0.00580425848903749,0.00673653624980318,1.07233259100962
chatgpt,4,prod,int,2,-0.010917755657855,0.00689165466035606,1.07233259100962
chatgpt,4,prod,int,3,-0.0109078683378321,0.00703169128811835,1.07233259100962
chatgpt,4,prod,int,4,-0.00965627518565825,0.00735452619818503,1.07233259100962
chatgpt,4,prod,int,5,-0.00984584657160031,0.00785565958663801,1.07233259100962
chatgpt,4,prod,int,6,-0.00355830372663257,0.00727216378127881,1.07233259100962
chatgpt,4,prod,int,7,-0.00374205447830231,0.00901830507230445,1.07233259100962
chatgpt,4,prod,int,8,-0.000946072172396967,0.00970454808996123,1.07233259100962
chatgpt,4,prod,int,9,0.00366807884946453,0.00566264329043951,1.07233259100962
chatgpt,4,prod,int,10,0.00139386106617644,0.00771392319931878,1.07233259100962
chatgpt,4,prod,int,11,0.00109638965008921,0.00912505987469835,1.07233259100962
chatgpt,4,prod,int,12,-0.00203609244094132,0.00985609451496821,1.07233259100962
chatgpt,4,prod,int,13,-0.00164984148304799,0.0097365638979847,1.07233259100962
chatgpt,4,prod,int,14,-0.00277906046706468,0.00904893290375416,1.07233259100962
chatgpt,4,prod,int,15,-0.00596603587910169,0.0101601264076518,1.07233259100962
chatgpt,4,prod,int,16,-0.0063629444287461,0.0103504910139882,1.07233259100962
